english,translate
"""Soul Reaper: Once obtained, downing an enemy summons a minion of Grenth to finish your foe and increase damage and condition damage for your entire team.""","«Жнец душ: после получения победа над врагом вызывает миньона Грента, который прикончит вашего врага и увеличит урон и урон от состояний для всей вашей команды»."
"""Sound the call to arms, granting protection and vigor to yourself and nearby allies. Launch attackers at end of call.""","«Подайте призыв к оружию, даруя защиту и силу себе и ближайшим союзникам. Запустите атакующих по окончании призыва»."
"""Sounds good. If you show up, you're in. No pressure.""","«Звучит хорошо. Если ты придёшь, ты в деле. Никакого давления»."
"""Sounds intriguing. I have ectoplasm, so I'm in for a round.""","«Звучит интригующе. У меня есть эктоплазма, так что меня ждет раунд»."
"""Sounds like """"tender"""" Jora kicked your martyr's butt.""","«Звучит так, будто «нежный» Жора надрал задницу твоему мученику»."
"""Sounds like I should be talking to him, then.""","«Похоже, тогда мне пора с ним поговорить»."
"""Sounds like one of those jade tech water filters, but for evil magic.""","«Похоже на один из тех нефритовых фильтров для воды, только для злой магии»."
"""Sounds like you're ready to conquer the unconquerable. Look, if you're going near Jackdaw, keep an eye on your stuff. He's a devil of a pickpocket, and his crew aren't much better.""","«Похоже, ты готов покорить непобедимое. Смотри, если собираешься приближаться к Галке, следи за своими вещами. Он чертовски карманный вор, и его команда немногим лучше»."
"""Sounds reasonable. Hey, this locking mechanism was built by Tybalt!""","«Звучит разумно. Эй, этот запирающий механизм построил Тибальт!»"
"""Sounds reasonable. So, what's going on between you and Rytlock?""","«Звучит разумно. Итак, что происходит между тобой и Ритлоком?»"
"""Southern bases under control of the United Legions are quiet, as the fight has pushed north across the bridge toward the Frost Citadel.""","«На южных базах, находящихся под контролем Объединённых легионов, тихо, поскольку бой продвигается на север через мост к Ледяной Цитадели»."
"""Southforge is down! Hold Northpasture, or the camps will be lost.""","«Саутфордж пал! Удерживайте Нортпасчер, иначе лагеря будут потеряны»."
"""Southwest, through the Charnel Gate.""","«На юго-западе, через Ворота Склепа»."
"""Spar with trainees, light quaggan lanterns, kill hostile wurms, and use shark bait to attract and kill ice sharks.""","«Спаррингуйте со стажерами, зажигайте кваганские фонари, убивайте враждебных червей и используйте приманку для акул, чтобы привлечь и убить ледяных акул»."
"""Sparkling objects have loot for you! <br><br>Click them and select what you want to claim, or turn on Autoloot in General Options.""","«Сверкающие объекты принесут вам добычу! <br><br>Нажмите на них и выберите то, что вы хотите забрать, или включите автоматическую добычу в общих настройках»."
"""Sparks are flying, lightning's flashing—this bout is magic!""","«Искры летят, молнии сверкают — этот бой волшебный!»"
"""Spawn a box full of random fun for everyone in the area. Every 15 seconds, the box generates a new amusing option. Color-changing, shape-shifting, and other tricks can be yours! Each box remains in the world for 15 minutes.""","«Создайте коробку, полную случайных развлечений для всех в округе. Каждые 15 секунд коробка генерирует новый забавный вариант. Изменение цвета, формы и другие трюки могут быть вашими! Каждая коробка остается в мире в течение 15 минут»."
"""Spawn total: %num1% creatures, %num2% gadgets, %num3% items""","«Всего создано: существ %num1%, гаджетов %num2%, предметов %num3%»"
"""Spawns a banquet table, keg and various other party items which players can eat and drink from. Lasts 1 hour.""","«Порождает банкетный стол, бочонок и другие предметы для вечеринки, из которых игроки могут есть и пить. Длится 1 час»."
"""Spawns a banquet table, keg, and various other party items that players can eat and drink from. Lasts 1 hour.""","«Порождает банкетный стол, бочонок и различные другие предметы для вечеринки, из которых игроки могут есть и пить. Длится 1 час»."
"""Spawns a guild banner that will give +10%% karma, +15%% magic find, +10%% experience from kills, +10%% gold from kills, +10%% increased movement speed, and +15%% gathering chance for 30 minutes to any ally that touches it. Does not stack with other banner boosts.""","«Порождает знамя гильдии, которое даёт 10%% кармы, 15%% магических находок, 10%% опыта от убийств, 10%% золота от убийств, 10%% увеличения скорости передвижения и 15%% шанса сбора в течение 30 минут любому союзнику, который прикасается к нему. Не суммируется с другими усилениями баннера»."
"""Spawns a guild banner that will give +10%% karma, +15%% magic find, +10%% experience from kills, +10%% gold from kills, +10%% increased movement speed, and +15%% gathering chance to any ally that touches it for 30 minutes. Does not stack with other banner boosts.""","«Порождает знамя гильдии, которое даёт 10%% кармы, 15%% магических находок, 10%% опыта от убийств, 10%% золота от убийств, 10%% увеличения скорости передвижения и 15%% шанса сбора любому союзнику, который прикасается к нему в течение 30 минут. Не суммируется с другими усилениями баннера»."
"""Spawns a guild banner that will give +15%% karma, +15%% magic find, +15%% experience from kills, +15%% gold from kills, +15%% increased movement speed, and +15%% gathering chance to any ally that touches it for 30 minutes. Does not stack with other banner boosts.""","«Порождает знамя гильдии, которое даёт 15%% кармы, 15%% магических находок, 15%% опыта от убийств, 15%% золота от убийств, 15%% увеличения скорости передвижения и 15%% шанса сбора любому союзнику, который прикасается к нему в течение 30 минут. Не суммируется с другими усилениями баннера»."
"""Spawns a guild banner that will give +15%% karma, +15%% magic find, +15%% experience from kills, +15%% gold from kills, +15%% increased movement speed, and +15%% gathering chance to any ally that touches it for 60 minutes. Does not stack with other banner boosts.""","«Порождает знамя гильдии, которое даёт 15%% кармы, 15%% магических находок, 15%% опыта от убийств, 15%% золота от убийств, 15%% увеличения скорости передвижения и 15%% шанса сбора любому союзнику, который прикасается к нему в течение 60 минут. Не суммируется с другими усилениями баннера»."
"""Spawns field crafting stations for Armorsmith, Leatherworker, Tailor, and Jeweler. Lasts for 1 hour.""","«Создает полевые мастерские для оружейника, кожевника, портного и ювелира. Длится 1 час»."
"""Spawns field crafting stations for Weaponsmith, Huntsman, Artificer, and Cook. Lasts for 1 hour.""","«Создает полевые мастерские для оружейников, охотников, ремесленников и поваров. Длится 1 час»."
"""Speak one word, and the Priory scholars won't shut up for days. The Vigil's even worse—those thickwits can barely form complete sentences.""","«Скажи одно слово, и ученые Приората не заткнутся несколько дней. Дежурство ещё хуже — эти тупицы едва могут составить полные предложения»."
"""Speak quickly, Initiate. I'm expected elsewhere—and so are you.""","«Говори быстро, Посвященный. Меня ждут в другом месте, как и тебя»."
"""Speak to Atlalli, the Master Alchemist in the Hunting Banks of Timberline Falls to start the Hylek Medicine's Test once you have crafted the Vial of Healing Breath.""","«Поговорите с Атлалли, мастером-алхимиком на охотничьих берегах Тимберлайн-Фолс, чтобы начать испытание хилекского лекарства, как только вы создадите флакон с целебным дыханием»."
"""Speak to Atlalli, the Master Alchemist in the Hunting Banks of Timberline Falls to start the Hylek Poison's Test once you have crafted the Vial of Potent Hylek Poison.""","«Поговорите с Атлалли, мастером-алхимиком на охотничьих отмелях Тимберлайн-Фолс, чтобы начать испытание на яд хилеков, как только вы создадите флакон с сильнодействующим ядом хилеков»."
"""Speak to Atlalli, the Master Alchemist in the Hunting Banks of Timberline Falls to start the Sun God's Breath test once you have crafted the Sun God's Breath Flask.""","«Поговорите с Атлалли, мастером-алхимиком на охотничьих берегах Тимберлайн-Фолс, чтобы начать испытание на Дыхание Бога Солнца, как только вы создадите Флягу Дыхания Бога Солнца»."
"""Speak to Demmi and Batanga, and decide your next course of action.""","«Поговорите с Демми и Батангой и решите, что делать дальше»."
"""Speak to Egan, Kasolov, or Koptev.""","«Поговорите с Иганом, Касоловым или Коптевым»."
"""Speak to Elizia to learn about airdropping, and then click base icons on the map while in Drizzlewood Coast to airdrop over areas held by the United Legions.""","«Поговорите с Элизией, чтобы узнать о сбросе с воздуха, а затем, находясь на побережье Дождевого леса, нажимайте на значки баз на карте, чтобы сбрасывать с воздуха территории, контролируемые Объединенными легионами»."
"""Speak to Ju, the descendant of Minister Nai.""","«Поговори с Джу, потомком министра Ная»."
"""Speak to Matlal to begin truffle hunting for her. Also, clear burrows, or kill hostile ettins.""","«Поговорите с Матлал, чтобы начать для неё охоту за трюфелями. Также расчищайте норы или убивайте враждебных эттинов»."
"""Speak to Sage Laural at Westgate to receive an auric viewer, then scan the tablets in the city for clues to Herta's location.""","«Поговорите с Мудрецом Лоралом в Вестгейте, чтобы получить аурическое средство просмотра, а затем просканируйте таблички в городе, чтобы найти подсказки о местонахождении Герты»."
"""Speak to Suyin, the descendant of Minister Tao.""","«Поговори с Суином, потомком министра Тао»."
"""Speak to Tranton, across the hall from Ogden.""","«Поговорите с Трантоном, который находится через зал от Огдена»."
"""Speak to Xiaobo, the descendant of Minister Jaisan.""","«Поговори с Сяобо, потомком министра Джайсана»."
"""Speak to bankers to see your Account Vault, where you can access your stored items with any character on your account.""","«Поговорите с банкирами, чтобы увидеть свое хранилище учётных записей, где вы можете получить доступ к сохраненным предметам с помощью любого персонажа в вашей учётной записи»."
"""Speak to the foremost expert on the Astral Ward in Shipwreck Strand, and see if he remembers anything about this former member.""","«Поговорите с ведущим экспертом по Астральной страже на Берегу Кораблекрушений и узнайте, помнит ли он что-нибудь об этом бывшем члене»."
"""Speak to the hatchery envoy to rent a siege turtle, even when in combat.""","«Поговорите с посланником инкубатория, чтобы арендовать осадную черепаху, даже во время боя»."
"""Speak to the ritual priests Hehmnut, Kahdat, and Nahtem at their gravesites. The priests will only appear in response to a Vision Crystal.""","«Поговорите с ритуальными жрецами Хемнутом, Кахдатом и Нахтемом на их могилах. Жрецы появятся только в ответ на Кристалл Видения»."
"""Speak with Alarin to enter Briarthorn Den. Inside, defeat nightmare duelists, reassure hounds, clear thorn barriers, and help captives.""","«Поговорите с Аларином, чтобы войти в логово Бриарторна. Внутри побеждайте кошмарных дуэлянтов, успокаивайте собак, преодолевайте шипы и помогайте пленникам»."
"""Speak with Arias to become a mossheart. Clear stranglethorns and grubs, heal the wilting garden, and open incubation pods.""","«Поговорите с Ариасом, чтобы стать моховым сердцем. Очистите тернистую шиповку и личинок, исцелите увядающий сад и откройте инкубационные капсулы»."
"""Speak with Atlalli, the Mastery Alchemist at the Hunting Grounds in Timberline Falls, to learn his secret ichor extraction technique.""","«Поговорите с Атлалли, искусным алхимиком в Охотничьих угодьях Тимберлайн-Фолс, чтобы узнать его секретную технику извлечения ихора»."
"""Speak with G.O.X. 2.0 at Zinn's Office, located inside the Rata Novus Command Center in Tangeled Depths, to gain the Incomplete Catalytic Converter.""","«Поговорите с G.O.X. 2.0 в офисе Зинна, расположенном внутри командного центра Рата Новус в Спутанных глубинах, чтобы получить неполный каталитический нейтрализатор»."
"""Speak with Ivy or Ruppel to infiltrate Seanan's bandit camp. Poison supplies, destroy plans, injure bandits in duels, and help undercover allies.""","«Поговорите с Айви или Руппелем, чтобы проникнуть в бандитский лагерь Шонана. Отравляйте припасы, разрушайте планы, раните бандитов на дуэлях и помогайте тайным союзникам»."
"""Speak with Jett, along the southern road exiting Griffonfall in Auric Basin, to obtain the M-PEC.""","«Поговорите с Джеттом на южной дороге, ведущей к Грифонфолу в Аурик Низине, чтобы получить M-PEC»."
"""Speak with Lyhr, Zojja, and Mabon""","«Поговорите с Лиром, Зоджей и Мабоном»"
"""Speak with Ogden, in the Durmand Priory within Lornar's Pass, to obtain this.""","«Чтобы получить это, поговорите с Огденом в монастыре Дурманд на перевале Лорнара»."
"""Speak with Shaman Sigarr to transform into a snow leopard, then hunt prey and play with cubs.""","«Поговорите с шаманом Сигарром, чтобы превратиться в снежного барса, затем охотьтесь на добычу и играйте с детенышами»."
"""Speak with kodan about nature's balance, learn from scattered journals about what brought the kodan south, and pay homage at shrines of Koda.""","«Поговорите с Коданом о природном балансе, узнайте из разрозненных журналов о том, что привело кодан на юг, и отдайте дань уважения святыням Кода»."
"""Speak with my commanders, Brakk and Mira. Once you review our defenses, you'll realize there's nothing to fear.""","«Поговори с моими командирами, Бракком и Мирой. Как только ты оценишь нашу оборону, ты поймешь, что бояться нечего»."
"""Speak with the Black Lion """"Birthday"""" Manager in the Vaults in Lion's Arch.""","«Поговорите с Чёрным Львом, менеджером «Дня рождения» в хранилищах Львиной арки»."
"""Speak with the Genie of the Box in World 3, Zone 1.""","«Поговорите с Джинном из ящика в Мире 3, Зоне 1»."
"""Speak with the Pale Tree, and ask for her advice.""",«Поговорите с Бледным Древом и спросите её совета».
"""Speak with the Priestess of Dwayna, at the Plaza of Dwayna in Divinity's Reach, to purchase Pure Crystalline Phials.""",«Поговорите со жрицей Двейны на площади Двейны в Divinity's Reach и купите чистые кристаллические фиалы».
"""Speak! I'm on duty, and I've got no time to entertain tourists.""","— Говори! Я дежурю, и мне некогда развлекать туристов."
"""Speakers, get my back!""","«Спикеры, прикройте меня!»"
"""Speaking for the Durmand Priory, I can say that your assistance was critical. You may find tasks more suited to your stature near the Irondock Shipyard. Check in with Alteria Cogchaser. <br>—Galea Relicchaser""","«Говоря от имени Приората Дурманд, могу сказать, что ваша помощь имела решающее значение. Вы можете найти задания, более подходящие вашему росту, возле верфи Айрондок. Свяжитесь с Альтерией Охотницей за Древесиной. <br>—Галея Охотница за Реликвиями»"
"""Speaking of keeping on the move, I'm going to follow your example.""","«Говоря о том, чтобы продолжать двигаться, я собираюсь последовать твоему примеру»."
"""Speaking of rot, we're also collecting samples to find out if there's anything we can do to stop it. With your help, we might be able to save these woods yet.""","«Говоря о гниении, мы также собираем образцы, чтобы выяснить, можем ли мы что-нибудь сделать, чтобы остановить это. Возможно, с вашей помощью мы сможем спасти эти леса»."
"""Speaking of shinies, found any lately?""","«Кстати о блестках, нашли их в последнее время?»"
"""Speaking of the swamp, what's going on out there?""","«Кстати о болоте, что там происходит?»"
"""Speaking of which, it's good to have you back. I need you to keep these idiots in line. Lock up your new subjects there and—""","«Кстати, хорошо, что ты вернулся. Мне нужно, чтобы ты держал этих идиотов в узде. Запри своих новых подданных там и…»"
"""Speaks for itself, doesn't it?""","«Говорит само за себя, не так ли?»"
"""Specializations are now unlocked. You can now spend hero points in the training tab on specializations. Once you begin training a specialization, you can set your active specialization in the build tab of the hero panel.""","«Специализации теперь разблокированы. Теперь вы можете тратить очки героя на вкладке обучения на специализации. Как только вы начнете обучение специализации, вы можете установить активную специализацию на вкладке сборки панели героя»."
"""Spectral flames, come forth. Tear free their souls.""","«Призрачное пламя, явитесь. Освободите их души»."
"""Spelunking Air Filter, Treasure Hunter""","«Спелеологический воздушный фильтр, охотник за сокровищами»"
"""Spend trait points in the hero panel [lbracket]%str1%[rbracket]. Each point spent in a trait line improves two of your base attributes. One point invested earns you a minor trait. At two points, you open a major trait slot for a character-altering trait. Traits unlock by completing specific content throughout the world or by purchasing trait guides from a profession trainer. Trait points can be refunded at any time except for when you are in combat or in a competitive PvP match.""","«Потратьте очки черт на панели героя [lbracket]%str1%[rbracket]. Каждое очко, потраченное на линию черт, улучшает два ваших базовых атрибута. Одно вложенное очко даёт вам второстепенную черту. В двух точках вы открываете слот основной черты для черты, изменяющей персонажа. Черты открываются при выполнении определенного контента по всему миру или при покупке руководств по чертам у тренера по профессии. Очки черт можно вернуть в любое время, за исключением случаев, когда вы находитесь в бою или в соревновательном PvP-матче»."
"""Spices, Peppers, Mushrooms, and Gourds""","«Специи, перец, грибы и тыквы»"
"""Spin and block enemy projectiles. Strikes all foes in melee range, and then fires shots at foes out of melee range.""","«Вращайте и блокируйте вражеские снаряды. Поражает всех противников в ближнем бою, а затем стреляет по противникам, находящимся за пределами ближнего боя»."
"""Spin and block enemy projectiles. Strikes all foes in melee range, healing and removing conditions for each enemy struck, then fires shots at allies that heal and remove conditions.""","«Вращайте и блокируйте вражеские снаряды. Поражает всех противников в ближнем бою, исцеляя и снимая состояния с каждого пораженного врага, а затем стреляет по союзникам, которые исцеляют и снимают состояния»."
"""Spin and block enemy projectiles. Strikes all foes in melee range, inflicting burning on them, and then fires shots that inflict bleeding at foes out of melee range.""","«Вращайте и блокируйте вражеские снаряды. Поражает всех противников в ближнем бою, вызывая у них горение, а затем производит выстрелы, вызывающие кровотечение у противников, находящихся за пределами ближнего боя»."
"""Spin around and attack all nearby foes, applying vulnerability each hit. Gain fury for each foe hit.""","«Вращайтесь и атакуйте всех ближайших противников, применяя уязвимость при каждом ударе. Получайте ярость за каждого пораженного врага»."
"""Spin around quickly, bleeding enemies caught in your spear's path.""","«Быстро развернитесь, истекая кровью врагов, оказавшихся на пути вашего копья»."
"""Spin around, Reflecting projectiles and throwing daggers that Cripple nearby foes.""","«Вращайтесь, отражая снаряды и бросая кинжалы, наносящие вред ближайшим противникам»."
"""Spin around, creating a vortex of ley-line energy around you that strikes and inflicts conditions on enemies.""","«Вращайтесь, создавая вокруг себя вихрь энергии лей-линий, который поражает врагов и накладывает на них состояния»."
"""Spin around, reflecting missiles and hitting enemies.""","«Вращайтесь, отражая снаряды и поражая врагов»."
"""Spin around, reflecting projectiles and throwing daggers that cripple nearby foes. You can move while spinning.""","«Вращайтесь, отражая снаряды и бросая кинжалы, которые наносят вред противникам поблизости. Вы можете двигаться во время вращения»."
"""Spin around, striking enemies around you. After a short delay, a shock wave of light bursts forth from your position, damaging enemies and granting might to allies. Your next spear attack is illuminated when striking an enemy with the initial spin. <br><br><c=@abilitytype>Illuminated.</c> The shock wave additionally deals more damage and inflicts conditions on enemies and grants boons to allies.""","«Вращайтесь, поражая врагов вокруг вас. После небольшой задержки из вашей позиции вырывается ударная волна света, нанося урон врагам и даруя союзникам мощь. Ваша следующая атака копьём подсвечивается, когда вы поражаете врага с начального вращения. <br><br><c=@abilitytype>Светится.</c> Ударная волна дополнительно наносит больше урона, накладывает состояния на врагов и дарует блага союзникам»."
"""Spin around, striking foes near you. You can move while spinning.""","«Вращайтесь, нанося удары противникам рядом с вами. Во время вращения вы можете двигаться»."
"""Spin forward and strike multiple times, inflicting conditions and leaving a mirage at your starting position. If an enemy is near the mirage when it expires, a clone is summoned.""","«Повернитесь вперёд и нанесите несколько ударов, создавая состояния и оставляя мираж на вашей исходной позиции. Если враг находится рядом с миражом, когда он истекает, вызывается клон»."
"""Spin forward and strike multiple times, inflicting conditions. Leave behind a lingering mirage at your starting position. If an enemy is near the mirage when it expires, a clone is summoned.""","«Повернитесь вперёд и нанесите несколько ударов, наложив состояния. Оставьте затяжной мираж на вашей исходной позиции. Если враг находится рядом с миражом, когда он истекает, вызывается клон»."
"""Spin forward and strike multiple times, inflicting conditions. Summon a clone if you hit at least one target.""","«Повернитесь вперёд и нанесите несколько ударов, накладывая состояния. Призовите клона, если поразите хотя бы одну цель»."
"""Spin in place, hitting nearby foes. Each hit causes bleeding.""","«Вращайтесь на месте, поражая ближайших противников. Каждый удар вызывает кровотечение»."
"""Spin multiple times, dealing damage and applying vulnerability to each foe struck.""","«Несколько раз вращайтесь, нанося урон и повышая уязвимость каждому пораженному противнику»."
"""Spin multiple times, dealing damage and inflicting vulnerability to each foe struck.""","«Несколько раз вращайтесь, нанося урон и делая уязвимыми каждого пораженного противника»."
"""Spin the upper portion of the hazmat suit, knocking back foes.""","«Вращайте верхнюю часть защитного костюма, отбрасывая противников назад»."
"""Spin toward your foe, swinging your greatsword in circles.""","«Повернитесь к противнику, размахивая большим мечом по кругу»."
"""Spin with the vine whip, bleeding foes.""","«Вращайте кнутом виноградной лозы, истекая кровью противников»."
"""Spin your siege suit forward, knocking back foes.""","«Поверните свой осадный костюм вперёд, отбрасывая врагов назад»."
"""Spin your staff in the air, creating a vortex of dust around you that blinds enemies and reflects projectiles.""","«Вращайте свой посох в воздухе, создавая вокруг себя вихрь пыли, который ослепляет врагов и отражает снаряды»."
"""Spins around in a circle, hitting all nearby foes with hammer""","«Вращается по кругу, поражая всех ближайших противников молотом»"
"""Spirits bless you. Those crazy dredge test-fire their upgraded weapon, and suddenly I'm knee deep in Ice Dragon minions and fighting for my life.""","«Духи благословляют вас. Эти сумасшедшие драги тестируют свое улучшенное оружие, и внезапно я оказываюсь по колено в миньонах Ледяного Дракона и борюсь за свою жизнь»."
"""Spirits of fallen members of the Ministry of Purity haunt the Court of Song, so consumed by hatred that they continue to terrorize even after their own deaths. Send them to whatever gods might still have them.""","«Духи павших членов Министерства Чистоты преследуют Двор Песни, настолько охваченные ненавистью, что продолжают терроризировать даже после своей смерти. Отправьте их тем богам, которые ещё могут ими владеть»."
"""Spirits, guide us.""","«Духи, направляйте нас»."
"""Spirits, no!""","«Духи, нет!»"
"""Spirits, preserve us.""","«Духи, сохраните нас»."
"""Spirits, to me!""","«Духи, ко мне!»"
"""Spit a glob of confusing spores at a foe, inflicting confusion for a while at that location.""","«Выплюнуть в противника сгусток сбивающих с толку спор, вызывая на некоторое время замешательство в этом месте»."
"""Spit goop toward your target, crippling enemies.""","«Выплевывайте в цель слизь, нанося вред врагам»."
"""Spit goop toward your target, leaving behind damaging areas that cripple enemies.""","«Выплюньте слизь в сторону цели, оставляя после себя области, наносящие вред врагам»."
"""Splash a hypercoating on nearby allies, granting superspeed.""","«Облейте ближайших союзников гиперпокрытием, придав им сверхскорость»."
"""Splendid. Let's try to keep up a rapid pace, shall we?""","«Великолепно. Давайте попробуем поддерживать быстрый темп, хорошо?»"
"""Splish, splash.  Four norn in a bath. (hum)""","«Всплеск, всплеск. Четыре норна в ванне. (хм)»"
"""Splitting up, beating up, meeting up, and mopping up in Knaebelag's territory.""","«Разделение, избиение, встречи и зачистка на территории Кнебелага»."
"""Spoiled, they are. Get them in hand before they leave me a crop of tooth marks.""","«Они избалованные. Возьми их в руки, пока они не оставили на мне следы зубов»."
"""Spoilsports. I'd have let you choke the life out of Queen Jennah, Logan, just like she's suffocating Kryta. Think of it, Captain: your hands, crushing her throat.""","«Порой спорт. Я бы позволил тебе задушить королеву Дженну, Логан, так же, как она душит Крайту. Подумай об этом, капитан: твои руки сдавливают ей горло»."
"""Spoke to the Black Lion """"Birthday"""" Manager""",«Говорил с Чёрным Львом» «День рождения» «Менеджер»
"""Spook the foe with eerie whispers, making them vulnerable.""","«Напугайте противника жутким шепотом, сделав его уязвимым»."
"""Spotted the person of interest moving north along the western bank, avoiding the Inquest presence at the forge. Maybe she'll be seen at the Deepwood camp... Regardless, I should contact Choole as soon as possible.""","«Заметил интересующую личность, идущую на север вдоль западного берега, избегая присутствия Дознавателя в кузнице. Возможно, её увидят в лагере Дипвуд... В любом случае, мне следует связаться с Чулом как можно скорее»."
"""Spray Lionguard solvent in a cone pattern while on the move, inflicting conditions on the final attack.""","«Распылите растворитель Lionguard в виде конуса во время движения, создавая условия для финальной атаки»."
"""Spray a cone of elixir fumes, inflicting poison and vulnerability to foes and curing conditions on allies with every strike.""","«Выпускайте конус дыма эликсира, который с каждым ударом отравляет противников, делает их уязвимыми и снимает состояния с союзников»."
"""Spray a cone of elixir fumes, poisoning foes and curing conditions on allies.""","«Выбросьте конус паров эликсира, отравляющий противников и снимающий состояния с союзников»."
"""Spray a devourer with pheromones, temporarily coaxing them into following you as though you were part of the hive.""","«Обрызгайте пожирателя феромонами, временно заставив его следовать за вами, как если бы вы были частью улья»."
"""Spray a volatile catalyst on the target, causing an explosion if the target is poisoned.""","«Распылите на цель летучий катализатор, вызывая взрыв, если цель отравлена»."
"""Spray fire in a cone pattern while moving, burning foes on the final attack. Deals 10%% bonus damage to burning targets.""","«Во время движения распыляйте огонь конусом, сжигая противников при последней атаке. Наносит 10%% дополнительного урона горящим целям»."
"""Spray sulfur in a cone pattern while on the move. Applies Sulfur Cloud, increasing damage taken if the target is Forged.""","«Во время движения распыляйте серу в виде конуса. Применяет Облако серы, увеличивая получаемый урон, если цель кованая»."
"""Spread out! I want eyes on all sides. More will come, and I want to see them coming.""","«Рассредоточьтесь! Мне нужны глаза со всех сторон. Придут ещё, и я хочу видеть, как они приближаются»."
"""Spread out, Vigil! Branthyn and the others have things well in hand; fill in the gaps!""","«Рассредоточьтесь, Виджил! У Брантина и остальных все в порядке; заполняйте пробелы!»"
"""Spread poison spores, and return to your natural form.""",«Распространите ядовитые споры и вернитесь в свою естественную форму».
"""Sprint forward with the torch, spreading Koda's Flame.""","«Бегите вперёд с факелом, распространяя пламя Коды»."
"""Squeeee! We've got company! Hey, bruiser. You see what I see?""","«Скри-и-и! У нас компания! Эй, громила. Ты видишь то, что вижу я?»"
"""Squish spiders and spider egg sacs, and drive bats from the orchard at night.""","«Раздавливайте пауков и мешочки с паучьими яйцами, а ночью выгоняйте летучих мышей из сада»."
"""Squish spiders and their eggs, clean up webs, flatten wurm mounds, and fill troughs with hay.""","«Раздавливайте пауков и их яйца, очищайте паутину, разглаживайте червивые холмики и наполняйте корыта сеном»."
"""Squish, Squish""","""Хлюпай, хлюпай"""
"""Sssh, son, don't call them plants. Watch the fighting and let daddy drink his beer.""","«Тсс, сынок, не называй их растениями. Смотри, как дерутся, и дай папе выпить пива»."
"""Stab your foe and vanish in stealth, leaving them vulnerable.""","«Нанесите удар противнику и незаметно исчезните, оставив его уязвимым»."
"""Stab your foe with full force, dealing bonus damage against burning enemies.""","«Ударьте врага со всей силы, нанеся дополнительный урон горящим врагам»."
"""Stab your foe with your sword, inflicting vulnerability.""","«Ударьте врага своим мечом, сделав его уязвимым»."
"""Stab your foe, inflicting bleeding. Inflict vulnerability if your target is focused.""","«Нанесите удар противнику, вызвав кровотечение. Нанесите уязвимость, если ваша цель сфокусирована»."
"""Stab your foe, then Evade backward.""","«Нанесите удар противнику, а затем уклонитесь назад»."
"""Stab your foe, then quickly retreat backward.""","«Нанесите удар противнику, а затем быстро отступите назад»."
"""Stab your foe, then shadowstep away and shoot them.""","«Нанеси удар своему противнику, затем отойди в тень и застрели его»."
"""Stand by to withdraw. Commander, you lead the way.""","«Приготовьтесь к отходу. Командир, вы идете вперёд»."
"""Stand down, spectre. We seek only to protect the living.""","«Отойди, призрак. Мы стремимся только защитить живых»."
"""Stand down. Had I jabbed at you, you would feel it. You did well securing this location.""","«Отойди. Если бы я ткнул тебя, ты бы это почувствовал. Ты хорошо справился, обеспечив безопасность этого места»."
"""Stand ready, Pact soldiers. And stand together.""","«Будьте готовы, солдаты Пакта. И держитесь вместе»."
"""Stand with me in open rebellion, and we will take back what is rightfully ours.""","«Поддержите меня в открытом восстании, и мы вернем то, что принадлежит нам по праву»."
"""Stand your ground, Sunspears! Just a little longer...""","«Стойте на своем, Солнечные Копья! Ещё немного…»"
"""Standard issue skritt kit, mostly full of garbage.""","«Стандартный набор для скритта, в основном полный мусора»."
"""Standing above the water's edge between the castaways and the Castoran mainland, you feel powerful magic coursing through the land, sea, and air. To the west, the inland looms, foreboding.""","«Стоя над кромкой воды между потерпевшими кораблекрушение и материком Касторана, вы чувствуете мощную магию, текущую по земле, морю и воздуху. На западе вырисовываются мрачные предчувствия внутренних земель»."
"""Standing by to take you up into the canopy, Commander.""","«Жду, чтобы поднять вас под купол, коммандер»."
"""Staring longingly at a statue, huh? You're a strange one.""","«С тоской смотришь на статую, да? Странный ты человек»."
"""Start a fight, and I'll finish it.""","«Начни драку, и я её закончу»."
"""Start a grease fire, every chef's nightmare.""","«Устроить пожар, кошмар каждого повара»."
"""Starting at Slothasor, fully clear Salvation Pass within the time limit and without anyone in your squad being downed.""","«Начиная со Слотасора, полностью очистите Проход Спасения за отведенное время и так, чтобы никто из вашего отряда не был сбит»."
"""Starting at the Conjured Amalgamate, fully clear the Mythwright Gambit within the time limit and without anyone in your squad being downed.""","«Начиная с Сотворенного слияния, полностью завершите Гамбит мифолога за отведенное время и так, чтобы никто из вашего отряда не был сбит»."
"""Starting at the Soulless Horror, fully clear Hall of Chains within the time limit and without anyone in your squad being downed.""","«Начиная с Бездушного Ужаса, полностью очистите Зал Цепей за отведенное время и так, чтобы никто из вашего отряда не был сбит»."
"""Starting at the Vale Guardian, fully clear Spirit Vale within the time limit and without anyone in your squad being downed.""","«Начиная со Стража долины, полностью очистите Долину Духов за отведенное время и так, чтобы никто из вашего отряда не был сбит»."
"""Starting at the legendary sentient conduit, fully clear Mount Balrior within the time limit and without anyone in your squad being downed.""","«Начиная с легендарного проводника разума, полностью очистите гору Балриор за отведенное время и так, чтобы никто из вашего отряда не был сбит»."
