english,translate
Guild Hall Decorations Merchant 3,Торговец украшениями зала гильдии 3
Guild Hall Monument Decorations,Украшения монумента зала гильдии
Guild Hall Music: City Themes,Музыка зала гильдии: Городские темы
Guild Hall Music: Super Adventure Box,Музыка для гильдейского зала: Супер приключение Бокс
Guild Hall Obtained,Получено залом гильдии
Guild Hall Swiftness +11%,Скорость в гильдейском зале +11%
Guild Hall Swiftness +22%,Ускорение в зале гильдии +22%
Guild Hall Swiftness +33%,Скорость гильдейского зала +33%
Guild Initiative Registration,Регистрация инициативы гильдии
Guild members may now purchase 2 items from the guild trader per day.,Члены гильдии теперь могут покупать 2 предмета у торговца гильдии в день.
Guild members may now purchase 3 items from the guild trader per day.,Члены гильдии теперь могут покупать 3 предмета у торговца гильдии в день.
Guild Miniature Merchant 1,Гильдейский торговец миниатюрами 1
Guild Miniature Merchant 2,Гильдейский торговец миниатюрами 2
Guild Miniature Merchant 3,Гильдейский торговец миниатюрами 3
Guild Portal,Гильдейский портал
Guild Shield Generator Siege,Гильдейский осадный генератор щита
Guild Trader 1,Торговец гильдии 1
Guild Trader 2,Торговец гильдии 2
Guild Trader 3,Торговец гильдии 3
Guild Trader 4,Торговец гильдии 4
Guild Trader 5,Торговец гильдии 5
Guild Treasure Trove,Сокровищница гильдии
Guild Trebuchet Siege,Требушет гильдии
Guild Vault: Stash,Сейф гильдии: Тайник
Guild Waypoint 10% Discount,Гильдейский маяк: скидка 10%
Guild Waypoint 15% Discount,Скидка 15% на точку пути гильдии
Guild Waypoint 5% Discount,Скидка 5% на точку пути гильдии
Guild Weaponsmith 1,Оружейник гильдии 1
Guild Weaponsmith 2,Оружейник гильдии 2
Hardened Gates,Закаленные врата
Hardened Siege,Закаленная осада
Holographic Track Large Curved Ramp,Большая изогнутая голографическая трасса
Horse Statue,Статуя Лошади
Ice Sheet,Ледяной покров
Increase storage capacity for aetherium.,Увеличивает вместимость хранилища эфирия.
"Increase the efficiency of the guild's ore and lumber synthesizers, increasing daily harvesting opportunities to 4 each.","Повышает эффективность синтезаторов руды и древесины гильдии, увеличивая ежедневные возможности сбора до 4 каждого."
"Increase the efficiency of the guild's synthesizers, increasing daily ore and lumber harvests to 10 each and plant, leather, and cloth harvests to 3 each.","Повышает эффективность синтезаторов гильдии, увеличивая ежедневный сбор руды и древесины до 10 каждого, а растений, кожи и ткани — до 3 каждого."
"Increase the efficiency of the guild's synthesizers, increasing daily ore and lumber harvests to 6 each and plant, leather, and cloth harvests to 2 each.","Повышает эффективность синтезаторов гильдии, увеличивая ежедневный сбор руды и древесины до 6 каждого, а растений, кожи и ткани — до 2 каждого."
"Increase the efficiency of the guild's synthesizers, increasing daily ore and lumber harvests to 8 each.","Повышает эффективность синтезаторов гильдии, увеличивая ежедневный сбор руды и древесины до 8 каждого."
Increase the inventory of your guild hall decorations merchant.,Увеличивает ассортимент торговца украшениями в зале гильдии.
Invulnerable Dolyaks,Неуязвимые долики
Iron Column 16 x 240 x 16,Железная колонна 16 x 240 x 16
Iron Column 30 x 240 x 30,Железная колонна 30 x 240 x 30
Iron Guards,Железные стражи
Jackal Rental Post,Стойка аренды шакалов
Leaping Lion Statue,Статуя прыгающего льва
Leather Synthesizer 1,Кожаный синтезатор 1
Leather Synthesizer 2,Кожаный синтезатор 2
Leather Synthesizer 3,Кожаный синтезатор 3
Leather Synthesizer 4,Кожаный синтезатор 4
Leather Synthesizer 5,Кожаный синтезатор 5
Lumber Synthesizer 1,Синтезатор древесины 1
Lumber Synthesizer 2,Синтезатор древесины 2
Lumber Synthesizer 3,Синтезатор древесины 3
Lumber Synthesizer 4,Синтезатор древесины 4
Lumber Synthesizer 5,Синтезатор древесины 5
Maddening Tower,Безумная башня
Majority Disciplines Research Commemorative Statue,Памятная статуя исследований большинства дисциплин
Market Restoration 1,Восстановление рынка 1
Market Restoration 2,Восстановление рынка 2
Mine Excavation 1,Раскопки шахты 1
Mine Excavation 2,Раскопки шахты 2
Mine Excavation 3,Раскопки шахты 3
Mining Rate 1,Скорость добычи 1
Mining Rate 2,Скорость добычи 2
Mining Rate 3,Скорость добычи 3
Mining Rate 4,Скорость добычи 4
Mining Rate 5,Скорость добычи 5
Mining Rate 6,Скорость добычи 6
Minor Supply Drop,Малый сброс припасов
Mission Slot: PvE,Слот задания: PvE
Mission Slot: PvP,Слот миссии: PvP
Mission Slot: WvW,Слот миссии: WvW
Objective Aura 1: Supply Capacity,Аура цели 1: Вместимость припасов
Objective Aura 2: WvW Experience,Аура цели 2: Опыт в WvW
Objective Aura 3: Movement Speed,Аура цели 3: Скорость передвижения
Objective Aura 4: Power,Аура цели 4: Сила
Objective Aura 5: Precision,Аура цели 5: Точность
Objective Aura 6: Toughness,Аура цели 6: Стойкость
Objective Aura 7: Vitality,Аура цели 7: Живучесть
Objective Aura 8: Magic Find,Аура цели 8: Поиск магии
Obstacle: Blue Torch,Препятствие: Синий факел
Obstacle: Chill Turret,Препятствие: Турель холода
Obstacle: Cripple Turret,Препятствие: Турель калечения
Obstacle: Fan Trap,Препятствие: Вентиляторная ловушка
Obstacle: Fear Turret,Препятствие: Турель страха
Obstacle: Flame Turret,Препятствие: Огненная турель
Obstacle: Green Torch,Препятствие: Зелёный факел
Obstacle: Heal Turret,Препятствие: Лечащая турель
Obstacle: Knockback Turret,Препятствие: Отбрасывающая турель
Obstacle: Lava Floor,Препятствие: Лавовый пол
Obstacle: Poison Turret,Препятствие: Ядовитая турель
Obstacle: Purple Torch,Препятствие: Фиолетовый факел
Obstacle: Red Torch,Препятствие: Красный факел
Obstacle: Strike Turret,Препятствие: Атакующая турель
Obstacle: Vortex Trap,Препятствие: Ловушка-воронка
Obstacle: Wall,Препятствие: Стена
Obstacle: Weakness Turret,Препятствие: Ослабляющая турель
Obstacle: White Torch,Препятствие: Белый факел
Obstacle: Wide Lava Floor,Препятствие: Широкий лавовый пол
Obstacle: Wide Wall,Препятствие: Широкая стена
Ominous Fortress Buttress,Контрфорс зловещей крепости
Ominous Fortress Ruins—Right,Зловещие руины крепости — правая часть
Open paths to the unexplored reaches of your guild hall.,Открыть пути к неизведанным уголкам вашего зала гильдии.
Ore Synthesizer 1,Синтезатор руды 1
Ore Synthesizer 2,Синтезатор руды 2
Ore Synthesizer 3,Синтезатор руды 3
Ore Synthesizer 4,Синтезатор руды 4
Ore Synthesizer 5,Синтезатор руды 5
Ore Synthesizer 6,Синтезатор руды 6
Owl Spirit Statue,Статуя духа совы
Packed Dolyaks,Нагруженные дольяки
Partial Disciplines Research Commemorative Statue,Памятная статуя исследования частичных дисциплин
Permanently increase the run speed of guild members while in this guild hall by 11%%.,Навсегда увеличивает скорость бега членов гильдии в этом зале гильдии на 11%%.
Permanently increase the run speed of guild members while in this guild hall by 22%%.,Навсегда увеличивает скорость бега членов гильдии в этом зале гильдии на 22%%.
Permanently increase the run speed of guild members while in this guild hall by 33%%.,Навсегда увеличивает скорость бега членов гильдии в этом зале гильдии на 33%%.
Plain Red Lantern,Простой красный фонарь
Plain White Lantern,Простой белый фонарь
Plant Synthesizers 1,Посадка синтезаторов 1
Plant Synthesizers 2,Посадка синтезаторов 2
Plant Synthesizers 3,Посадка синтезаторов 3
Presence of the Keep,Присутствие крепости
Produce aetherium at a faster rate.,Увеличить скорость производства эфириума.
Purchased from the basic decoration vendor.,Куплено у торговца базовыми украшениями.
Purchased from the commendation vendor.,Куплено у торговца за награды.
Purchased from the crafting research vendor at New Kaineng City.,Куплено у торговца исследованиями ремесел в Новом Каиненге.
Qadim Pylon,Пилон Кадима
Raven Spirit Statue,Статуя духа ворона
Reaching Twisted Tree,Изогнутое скрученное дерево
Rec Room Floor Tile,Плитка пола комнаты отдыха
Reduce the cost of using waypoints by 10%% for all guild members.,Снижает стоимость использования точек перемещения на 10%% для всех членов гильдии.
Reduce the cost of using waypoints by 15%% for all guild members.,Снижает стоимость использования точек перемещения на 15%% для всех членов гильдии.
Reduce the cost of using waypoints by 5%% for all guild members.,Снижает стоимость использования точек перемещения на 5%% для всех членов гильдии.
Repair Anvil,Наковальня для ремонта
Roller Beetle Rental Post,Аренда жука-катуна
Sabotage Depot,Склад саботажа
Samarog's Door,Дверь Самарога
Scarred Ice Monolith,Испещрённый шрамами ледяной монолит
Scarred Ice Sheet,Изуродованный ледяной щит
Schematic: Vault Transport,Схема: Транспорт хранилища
Scribing: Airship Defense,Письмоводство: Оборона дирижабля
Scribing: Armored Dolyaks,Письмоводство: Бронированные дольяки
Scribing: Arrow Cart,Письмоводство: Стреломёт
Scribing: Assault Roller,Письмоводство: Штурмовой каток
Scribing: Ballista,Письмоводство: Баллиста
Scribing: Catapult,Письмоводство: Катапульта
Scribing: Centaur Banner,Письмоводство: Знамя кентавра
Scribing: Cloaking Waters,Письмоводство: Маскирующие воды
Scribing: Dragon Banner,Письмоводство: Знамя дракона
Scribing: Emergency Waypoint,Письмоводство: Аварийный путь
Scribing: Flame Ram,Письмоводство: Огненный таран
Scribing: Guild Banquet,Письмоводство: Гильдейский банкет
Scribing: Guild Experience Banner,Письмоводство: Знамя опыта гильдии
Scribing: Guild Gathering and Swiftness Banner,Письмоводство: Знамя сбора и скорости гильдии
Scribing: Guild Gathering Bonus Banner,Письмоводство: Знамя бонуса сбора гильдии
Scribing: Guild Gold and Magic Find Banner,Создание: Золото гильдии и знамя поиска магии
Scribing: Guild Gold from Kills Banner,Письменность: Гильдийское золото за убийства (баннер)
Scribing: Guild Heroes Banner,Письмоводство: Знамя гильдии «Герои»
Scribing: Guild Karma and Experience Banner,Создание: Баннер Гильдейской кармы и опыта.
Scribing: Guild Karma Banner,Письмоводство: Знамя гильдии «Карма»
Scribing: Guild Magic Find Banner,Письмоводство: Знамя гильдии «Поиск магии»
Scribing: Guild Road Marker,Письмоводство: Дорожный маркер гильдии
Scribing: Guild Shield Generator,Письмоводство: Генератор щита гильдии
Scribing: Guild Trebuchet,Письмоводство: Требушет гильдии
Scribing: Guild World Events,Письмоводство: Мировые события гильдии
Scribing: Hardened Gates,Письмоводство: Укреплённые ворота
Scribing: Hardened Siege,Письмоводство: Укреплённая осадная техника
Scribing: Healing Mist,Письмоводство: Целительный туман
Scribing: Invincible Dolyak,Письмоводство: Неуязвимый дольяк
Scribing: Invulnerable Fortifications,Письмоводство: Неуязвимые укрепления
Scribing: Iron Guards,Письмоводство: Железные стражи
Scribing: Minor Supply Drop,Письмоводство: Малый припасы
Scribing: Packed Dolyaks,Письмоводство: Упакованные дольяки
Scribing: Presence of the Keep,Письмоводство: Присутствие крепости
Scribing: Sabotage Depot,Письмоводство: Склад саботажа
Scribing: Siege Golem,Письмоводство: Осадный голем
Scribing: Speedy Dolyaks,Письмоводство: Быстрые дольяки
Scribing: Turret Gates,Письмоводство: Ворота-турели
Scribing: Turtle Banner,Письмоводство: Знамя черепахи
Scribing: Watchtower,Письмоводство: Сторожевая башня
Season 1: Bronze Guild Challenger Trophy,Сезон 1: Бронзовый трофей претендента гильдии
Season 1: Gold Guild Challenger Trophy,Сезон 1: Золотой трофей претендента гильдии
Season 1: Platinum Guild Challenger Trophy,Сезон 1: Платиновый трофей претендента гильдии
Season 1: Silver Guild Challenger Trophy,Сезон 1: Серебряный трофей претендента гильдии
Season 2: Bronze Guild Challenger Trophy,Сезон 2: Бронзовый трофей претендента гильдии
Season 2: Gold Guild Challenger Trophy,Сезон 2: Золотой трофей претендента гильдии
Season 2: Platinum Guild Challenger Trophy,Сезон 2: Платиновый трофей претендента гильдии
Season 2: Silver Guild Challenger Trophy,Сезон 2: Серебряный трофей претендента гильдии
Season 3: Bronze Guild Challenger Trophy,Сезон 3: Бронзовый трофей претендента гильдии
Season 3: Gold Guild Challenger Trophy,Сезон 3: Золотой трофей претендента гильдии
Season 3: Platinum Guild Challenger Trophy,Сезон 3: Платиновый трофей претендента гильдии
Season 3: Silver Guild Challenger Trophy,Сезон 3: Серебряный трофей претендента гильдии
Season 4: Bronze Guild Challenger Trophy,Сезон 4: Бронзовый трофей претендента гильдии
Season 4: Gold Guild Challenger Trophy,Сезон 4: Золотой трофей претендента гильдии
Season 4: Platinum Guild Challenger Trophy,Сезон 4: Платиновый трофей претендента гильдии
Season 4: Silver Guild Challenger Trophy,Сезон 4: Серебряный трофей претендента гильдии
Season 5: Bronze Guild Challenger Trophy,Сезон 5: Бронзовый трофей претендента гильдии
Season 5: Gold Guild Challenger Trophy,Сезон 5: Золотой трофей претендента гильдии
Season 5: Platinum Guild Challenger Trophy,Сезон 5: Трофей претендента гильдии «Платина»
Season 5: Silver Guild Challenger Trophy,Сезон 5: Трофей претендента гильдии «Серебро»
Season 6: Bronze Guild Challenger Trophy,Сезон 6: Трофей претендента гильдии «Бронза»
Season 6: Gold Guild Challenger Trophy,Сезон 6: Трофей претендента гильдии «Золото»
Season 6: Platinum Guild Challenger Trophy,Сезон 6: Трофей претендента гильдии «Платина»
Season 6: Silver Guild Challenger Trophy,Сезон 6: Трофей претендента гильдии «Серебро»
Set up a temporary structure in your guild hall while construction begins on your guild hall's arena.,"Установите временное сооружение в зале гильдии, пока начинается строительство арены зала гильдии."
Shield Generator Siege,Осадный генератор щита
Siege Dampener,Осадный глушитель
Significant Disciplines Research Commemorative Statue,Памятная статуя исследования значимых дисциплин
Sparse Drizzlewood Coast Tree,Редкое дерево побережья Мороси
Speedy Dolyaks,Быстрые дольяки
Stable Fence,Крепкий забор
Star Light String,Гирлянда из звезд
Statue of Grenth Token,Жетон статуи Грента
Stylized Stone Dragon Head,Стилизованная каменная голова дракона
"Summons a guild banner that will give +15%% karma, +15%% magic find, +15%% experience from kills, +15%% gold from kills, +15%% increased movement speed, and +15%% gathering chance to any ally that touches it for 30 minutes. Does not stack with other banner enhancements.","Призывает гильдейское знамя, дающее +15%% к карме, +15%% к поиску магии, +15%% к опыту за убийства, +15%% к золоту за убийства, +15%% к скорости передвижения и +15%% к шансу сбора любому союзнику, коснувшемуся его, на 30 минут. Не суммируется с другими усилениями знамён."
Super Bridge Plank,Супер-доска для моста
Super Guild Anthem,Супер-гимн гильдии
Super Pagoda Arch,Арка супер-пагоды
Super Pagoda Roof,Супер-крыша пагоды
Super Pagoda Wall,Стена супер-пагоды
Super Rapids Flowing Water,Бурлящая вода супер-реки
Super Rapids Pillar,Столп Супер-Стремнины
Super Rapids Plateau,Плато супер-быстрин
Superior Arrow Cart Siege,Улучшенная осадная стреломётная пушка
Superior Ballista Siege,Улучшенная осадная баллиста
Superior Catapult Siege,Улучшенная осадная катапульта
Superior Flame Ram Siege,Высшая осадная огненная таран
Superior Golem Siege,Высший осадный голем
Superior Shield Generator Siege,Высшее осадное устройство для генератора щита
Superior Trebuchet Siege,Осадная требушет превосходного качества
Synthesis Output 1,Результат синтеза 1
Synthesis Output 2,Результат синтеза 2
Synthesis Output 3,Результат синтеза 3
Synthesis Output 4,Результат синтеза 4
Tavern Restoration 1,Восстановление таверны 1
Tavern Restoration 2,Восстановление таверны 2
Teleporter Entrance,Вход телепорта
Teleporter Exit,Выход телепорта
The Deep Cave will expand your treasure trove by another 100 slots.,Глубокая пещера расширит вашу сокровищницу ещё на 100 ячеек.
"The guild's claimed objectives now always emanate an aura that applies boons to allies in the vicinity while the guild holds the objective. Initially, the aura applies a +5 supply capacity.","Захваченные цели гильдии теперь всегда излучают ауру, которая накладывает благословения на союзников поблизости, пока гильдия удерживает цель. Изначально аура даёт +5 к запасу припасов."
"The workshop's plant synthesizers will now output even more possible vegetables, fruits, and herbs.","Растительные синтезаторы мастерской теперь будут выдавать ещё больше возможных овощей, фруктов и трав."
"The workshop's plant synthesizers will now output more possible vegetables, fruits, and herbs.","Растительные синтезаторы мастерской теперь будут выдавать больше возможных овощей, фруктов и трав."
Thick Drizzlewood Coast Tree,Толстое дерево Побережья Мороси
"Travel to the Gilded Hollow entrance tunnel, located beneath the golden city at the center of the Auric Basin. Meet Kogga inside the hollow and clear the Mordrem infestation there to claim this guild hall.","Отправляйтесь к входному туннелю Позолоченной пещеры, расположенному под золотым городом в центре Ауриковой котловины. Встретьтесь с Коггой внутри пещеры и очистите её от заражения Мордрем, чтобы заявить права на этот гильдейский зал."
"Travel to the Isle of Reflection entrance, located on the southern coast of Shing Jea Island in Cantha. Meet Minister Nguyen's representative on the island and drive any squatters out to claim this guild hall.","Отправляйтесь ко входу на Остров Размышлений, расположенному на южном побережье острова Шинг Джи в Канте. Встретьтесь с представителем министра Нгуена на острове и выгоните всех самозванцев, чтобы заявить права на этот гильдейский зал."
"Travel to the sunken shrine that marks the hidden entrance to the Lost Precipice, in the northwest part of the Verdant Brink. Meet Sarah McKenzy inside the precipice, and clear the Mordrem infestation there to claim this guild hall.","Отправляйтесь к затопленному святилищу, которое отмечает скрытый вход в Затерянную пропасть, в северо-западной части Зелёного уступа. Встретьтесь с Сарой Маккензи внутри пропасти и очистите её от заражения Мордрем, чтобы заявить права на этот гильдейский зал."
"Travel to the Windswept Haven entrance tunnel, located northwest of Garden of Seborhin in Vabbi. Meet Hashim and drive the Mordant Crescent out to claim this guild hall.","Отправляйтесь к входному туннелю Ветреного убежища, расположенному к северо-западу от Сада Себорхина в Вабби. Встретьтесь с Хашимом и выгоните Мордентный Полумесяц, чтобы заявить права на этот гильдейский зал."
Trebuchet Siege,Осада требушета
Turtle Banner,Знамя черепахи
Twin Largos' Token,Жетон близнецов-ларго
Typical Drizzlewood Coast Tree,Типичное дерево побережья Мороси
