english,translate
"Filled with all the nutrients a growing springer needs! Double-click to feed this to your springer.

Gives bonus Mastery experience once per day.","Содержит все питательные вещества, необходимые растущему спрингеру! Дважды щёлкните, чтобы накормить этим вашего спрингера.

Даёт бонусный опыт мастерства раз в день."
"Find others to fight back against the dragon threat across Tyria!
Guild Wars 2: Path of Fire expansion and the Living World episode ""Champions"" are required to launch this content and earn achievements from it.","Найдите союзников и вместе сражайтесь против угрозы драконов по всей Тирии!
Для запуска этого контента и получения достижений необходимо приобрести дополнение Guild Wars 2: Путь Огня и пройти эпизод «Чемпионы» из цикла «Живая история»."
"Find others to help you explore Drizzlewood Coast!
The Guild Wars 2: Path of Fire™ expansion and the Living World episode ""No Quarter"" are required to access this map.","Найдите других игроков, чтобы вместе исследовать побережье Дризлвуда!
Для доступа к этой карте необходимо приобрести дополнение Guild Wars 2: Путь Огня и пройти эпизод «No Quarter» из серии Живого мира."
"Find others to help you explore Eternity's Garden.
The Guild Wars 2: Visions of Eternity expansion is required to access this map.","Найдите других игроков, чтобы вместе исследовать Eternity's Garden.
Для доступа к этой карте необходимо установить дополнение Guild Wars 2: Видения Вечности."
"Find others to help you explore Grothmar Valley!
The Guild Wars 2: Path of Fire™ expansion and the Living World episode ""Bound by Blood"" are required to access this map.","Найдите других игроков, чтобы вместе исследовать Гротмарскую долину!
Для доступа к этой карте необходимо приобрести дополнение Guild Wars 2: Путь Огня и пройти эпизод «Bound by Blood» из серии Живого мира."
"Find others to help you explore Lowland Shore.
Requires the Guild Wars 2: Janthir Wilds expansion to access this map.","Найдите других игроков, чтобы вместе исследовать Низменное побережье.
Для доступа к этой карте требуется дополнение Guild Wars 2: Янтарные дикие земли."
"Find others to help you explore Seitung Province.
Requires Guild Wars 2: End of Dragons expansion to access this map.","Найдите других игроков, чтобы вместе исследовать провинцию Сэйтунг.
Для доступа к этой карте требуется дополнение Guild Wars 2: Конец Драконов."
"Find others to help you explore Starlit Weald.
The Guild Wars 2: Visions of Eternity expansion is required to access this map.","Найдите других игроков, чтобы вместе исследовать Звёздную Рощу.
Для доступа к этой карте необходимо расширение Guild Wars 2: Видения Вечности."
"Find others to help you hunt Kryptis and complete Convergences.
The Guild Wars 2: Secrets of the Obscure expansion is required to access Convergences.","Найдите других игроков, чтобы вместе охотиться на Криптиса и выполнять задачи «Схождение».
Для доступа к схождениям необходимо приобрести дополнение Guild Wars 2: Secrets of the Obscure."
"Find others to help you reactivate the ancient pylons and defend the city of Tarir!
Requires Guild Wars 2: Heart of Thorns expansion to access this map.","Найдите союзников, чтобы вместе с вами реактивировать древние пилоны и защитить город Тарир!
Для доступа к этой карте требуется дополнение Guild Wars 2: Сердце Терний."
"Find others to help you take the fight to Mordremoth!
Requires Guild Wars 2: Heart of Thorns expansion to access this map.","Найдите союзников, чтобы вместе сразиться с Мордремотом!
Для доступа к этой карте требуется дополнение Guild Wars 2: Сердце Терний."
Findet Blutstein-Geister im Schlittergürtel.,Findet Blutstein-Geister im Schlittergürtel.
Findet das Versteck des Einsiedler-Fischers nahe der Landestelle im Turbulenten Meer.,Findet das Versteck des Einsiedler-Fischers nahe der Landestelle im Turbulenten Meer.
Fonctionnalité,Функциональность
"For generations, the dredge were a race enslaved, driven to serve the tyrannical Stone Summit in their never-ending lust for wealth and power. While many across Tyria desired to see these poor souls freed from their burden, none had the courage to act.

Until now.

Follow our beloved and revered savior, Palawa Joko, as he continues his grand work throughout this broken world, bringing order from turmoil and freedom to those oppressed!

Read in awe as he singlehandedly battles the mechanical monstrosity known as the Iron Forgeman, humiliating the cowardly Stone Summit once and for all. 

Will Joko succeed? Could the great and eternal Palawa Joko fail? To write as such would be blasphemy, but one can never know the truth without reading this fascinating tale!","На протяжении поколений дредж были порабощённой расой, вынужденной служить тираническому Каменному Вершине в их ненасытной жажде богатства и власти. Хотя многие по всей Тайрии желали увидеть освобождение этих бедных душ от их бремени, никто не осмелился действовать.

До сих пор.

Следуйте за нашим любимым и почитаемым спасителем, Палавой Джоко, пока он продолжает свою великую работу в этом разбитом мире, принося порядок из хаоса и свободу угнетённым!

Читайте с трепетом, как он в одиночку сражается с механическим чудовищем, известным как Железный Кузнец, раз и навсегда унижая трусливый Каменный Вершина.

Удастся ли Джоко? Может ли великий и вечный Palawa Joko потерпеть неудачу? Написать так было бы богохульством, но нельзя узнать правду, не прочитав эту захватывающую историю!"
"For nearly one hundred years following our flight, we lived the lives we had so often dreamed of, free of persecution by the Flame Legion.

As we traveled south and built the society that would one day be called Olmakhan, we were forced to question many of the age-old norms of charr society. We were starting from nothing, and in a foreign, hostile landscape no less. To survive, there would need to be changes.

There would be no sense of superiority over the land. This was the core dictum of the Olmakhan: peace with nature, so that we might thrive beyond mere survival. Only a thorough understanding of our new environment would allow us to remain here, to build villages, farms, and families.

For nearly one hundred years we strove to achieve this ideal. It was then that nature sent us our first true test of resolve: a cataclysm beyond our northern horizon that shook the seafloor, and the Great Flood that made an archipelago of our new homeland.

In single moment, it seemed that all we'd built was lost. Many of our tribe were claimed by nature that day, but none truly despaired. Our culture had been forged in struggle and tempered by hardship, and our commitment to our Olmakhan family shone like steel in the sun once the waters receded. We rebuilt, and we thrived again.

Recent times have brought hints of a troubled, larger world that threatens to wash away our peace. First came the spread of the cruel little ones across these islands, with their stone and crystal wonders that defy gravity and their unnatural creations brought to life with unfamiliar magics. 

Then came the great iron sky-whale, breathing smog and flame as it crashed into the soft sands of our shoreline. Its metal shell protects our elder council as they meet to plan our response to the threat of the Inquest, and we've begun to fortify our structures with its iron skeleton.

Nature has presented us with new challenges, and if we must adapt to survive these trials, we will.","Почти сто лет после нашего бегства мы жили той жизнью, о которой так часто мечтали, — свободной от гонений Flame Legion.

Уходя на юг и строя общество, которому суждено было назваться Олмахан, мы были вынуждены подвергнуть сомнению многие вековые устои чаррского общества. Мы начинали с нуля — и притом в чужом, враждебном краю. Чтобы выжить, нужны были перемены.

Не будет никакого превосходства над землёй. Таков стержневой завет Олмахан: мир с природой, дабы мы могли не просто выживать, а процветать. Лишь доскональное понимание новой среды позволило бы нам остаться здесь, строить деревни, фермы и семьи.

Почти сто лет мы стремились к этому идеалу. И тогда природа послала нам первое настоящее испытание воли: катаклизм за северным горизонтом, сотрясший морское дно, и Всемирный потоп, превративший нашу новую родину в архипелаг.

Казалось, в единый миг всё построенное нами погибло. В тот день природа забрала многих из племени, но никто не впал в истинное отчаяние. Наша культура была выкована в борьбе и закалена лишениями, и наша преданность семье Олмахан засияла, как сталь на солнце, едва схлынули воды. Мы отстроились — и снова расцвели.

Недавние времена принесли приметы неспокойного большого мира, грозящего смыть наш покой. Сначала по этим островам расползлись жестокие малыши со своими каменными и хрустальными чудесами, что попирают земное притяжение, и противоестественными созданиями, оживлёнными незнакомой магией.

Затем явился громадный железный небесный кит, дыша смогом и пламенем, и рухнул в мягкие пески нашего берега. Его металлический панцирь укрывает совет наших старейшин, когда те собираются обдумать ответ на угрозу Инквеста, а мы начали укреплять свои постройки его железным скелетом.

Природа поставила перед нами новые испытания, и если ради того, чтобы пережить их, нужно меняться — мы изменимся."
"Forgive my suspicion when you first came to us. I should have known to trust the wisdom of our elders, and in Nature's providence. Return to Athloma when you can, and know that you will be among friends when you do.
—Malor","Прости мои подозрения, когда ты впервые пришёл к нам. Мне следовало довериться мудрости наших старейшин и провидению Природы. Возвращайся к Атломе, когда сможешь, и знай, что среди друзей ты будешь.
—Малор"
"Friend,

I'm writing to explicitly thank you for doing such a commendable job acting as my instrument of havoc and destruction in the Aquanarium Hydropost. I, for one, had a good laugh. Keep up the good work.

—Creator Zee, Order of Whispers","Друг,

Я пишу, чтобы выразить тебе искреннюю благодарность за то, что ты так похвально справился с ролью моего орудия хаоса и разрушения на Гидропосте Акванариума. Лично я от души посмеялся. Продолжай в том же духе.

—Creator Zee, Order of Whispers"
"From the mind of Malomedies, master astronomer and mathematician, comes the ultimate collection of tips, tools, and tricks for stargazers new and old alike! Piecing together a lifetime's worth of research, Malomedies's students offer a rare glimpse into their master's brilliance through easy-to-digest lessons and dictums.

Are you a budding apprentice? A seasoned master? This collection has something for everyone.

Discover which materials are most appropriate in sun-viewing telescope lens filters, marvel at Malomedies's simple schema for interpreting binary and trinary star system alignments, and much more!","Из разума Маломедия, великого астронома и математика, вышла величайшая коллекция советов, инструментов и трюков для звездочётов, как новичков, так и бывалых! Собрав воедино исследования целой жизни, ученики Маломедия предлагают редкую возможность заглянуть в гениальность своего мастера через лёгкие для усвоения уроки и наставления.

Вы начинающий ученик? Или опытный мастер? В этой коллекции найдётся что-то для каждого.

Узнайте, какие материалы лучше всего подходят для фильтров линз телескопов для наблюдения за солнцем, восхититесь простой схемой Маломедия для интерпретации расположения двойных и тройных звёздных систем и многое другое!"
Fuerzas especiales,Специальные войска
"Gabe[pl:""Gaben""] von Klobjarne Geirr",Габе фон Клобьярне Гейрр
"Gain 10 seconds of swiftness when gathering.
33%% chance at extra resources when gathering.","Получайте 10 секунд быстроты при сборе.
33%% шанс получить дополнительные ресурсы при сборе."
"Gain 100 Toughness When Health Is above 90%%
+2%% to All Attributes
+10%% Experience from Kills","Получите 100 единиц стойкости, когда уровень здоровья превышает 90%%.
+2%% ко всем характеристикам.
+10%% опыта за убийства."
"Gain 120 Condition Damage When Health above 90%%
+10%% Experience from Kills","+120 к урону от состояний, пока здоровье выше 90%%
+10%% опыта за убийства"
"Gain 200 Condition Damage When Health Is above 90%%
+10%% Experience from Kills","+200 к урону от состояний, пока здоровье выше 90%%
+10%% опыта за убийства"
"Gain Concentration Equal to 2%% of Your Precision
Gain Concentration Equal to 2%% of Your Healing Power
+10%% Experience from Kills","Концентрация, равная 2%% вашей Точности
Концентрация, равная 2%% вашей Силы исцеления
+10%% опыта за убийства"
"Gain Concentration Equal to 2%% of Your Precision
Gain Concentration Equal to 4%% of Your Healing Power
+10%% Experience from Kills","Концентрация, равная 2%% вашей Точности
Концентрация, равная 4%% вашей Силы исцеления
+10%% опыта за убийства"
"Gain Concentration Equal to 2%% of Your Vitality
Gain Concentration Equal to 2%% of Your Toughness","Концентрация, равная 2%% вашей Живучести
Концентрация, равная 2%% вашей Стойкости"
"Gain Condition Damage Equal to 3%% of Your Power
Gain Condition Damage Equal to 3%% of Your Precision
+10%% Experience from Kills","Урон от состояний, равный 3%% вашей Силы
Урон от состояний, равный 3%% вашей Точности
+10%% опыта за убийства"
"Gain Condition Damage Equal to 3%% of Your Toughness
Gain Expertise Equal to 3%% of Your Toughness
+10%% Experience from Kills","Урон от состояний, равный 3%% вашей Стойкости
Экспертиза, равная 3%% вашей Стойкости
+10%% опыта за убийства"
"Gain Condition Damage Equal to 6%% of Your Healing Power
Gain Condition Damage Equal to 8%% of Your Concentration
+10%% Experience from Kills","Урон от состояний, равный 6%% вашей Силы исцеления
Урон от состояний, равный 8%% вашей Концентрации
+10%% опыта за убийства"
"Gain Condition Damage Equal to 8%% of Your Concentration
Gain Concentration Equal to 3%% of Your Precision
+10%% Experience from Kills","Урон от состояний, равный 8%% вашей Концентрации
Концентрация, равная 3%% вашей Точности
+10%% опыта за убийства"
"Gain Health Every Second
+100 Concentration
+70 Expertise
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","Восстановление здоровья каждую секунду
+100 к Концентрации
+70 к Экспертизе
+10%% кармы
+5%% ко всему получаемому опыту
+20%% к поиску магии
+20%% к поиску золота
+10%% к получаемому мировому опыту"
"Gain Health Every Second
+100 Concentration
+70 Toughness
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","Восстановление здоровья каждую секунду
+100 к Концентрации
+70 к Стойкости
+10%% кармы
+5%% ко всему получаемому опыту
+20%% к поиску магии
+20%% к поиску золота
+10%% к получаемому мировому опыту"
"Gain Health Every Second
+100 Expertise
+70 Condition Damage
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","Восстановление здоровья каждую секунду
+100 к Экспертизе
+70 к урону от состояний
+10%% кармы
+5%% ко всему получаемому опыту
+20%% к поиску магии
+20%% к поиску золота
+10%% к получаемому мировому опыту"
"Gain Health Every Second
+45 to All Attributes
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","Восстановление здоровья каждую секунду
+45 ко всем атрибутам
+10%% кармы
+5%% ко всему получаемому опыту
+20%% к поиску магии
+20%% к поиску золота
+10%% к получаемому мировому опыту"
"Gain Health Every Second
+50 Concentration
+40 Power
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","Восстанавливает здоровье каждую секунду
+50 концентрации
+40 силы
+10%% кармы
+5%% ко всему получаемому опыту
+20%% шанса найти магические предметы
+20%% шанса найти золото
+10%% опыта мира"
"Gain Health Every Second
+60 Vitality
+10%% Experience from Kills","Восстановление здоровья каждую секунду
+60 к Живучести
+10%% опыта за убийства"
"Gain Health Every Second
+70 Vitality
+10%% Experience from Kills
+10%% Karma","Восстановление здоровья каждую секунду
+70 к Живучести
+10%% опыта за убийства
+10%% кармы"
"Gain Power Equal to 2%% of Your Vitality
Gain Power Equal to 2%% of Your Toughness","Сила, равная 2%% вашей Живучести
Сила, равная 2%% вашей Стойкости"
"Gates sealed

Fortresses secured

Something wrong

thoughts thin

burning

ash

summit","Врата запечатаны

Крепости укреплены

Что-то не так

мысли тускнеют

горение

пепел

вершина"
"Gather %num2% material[s] with a logging axe in Sparkfly Fen, Mount Maelstrom, the Iron Marches, Fireheart Rise, or Timberline Falls.

<c=@reminder>Resource nodes are clumps of ore, saplings, and plants that can be gathered using gathering tools. Nodes can be found by exploring the world.</c>","Собирайте %num2% [материал|материала|материалов] с помощью лесорубного топора в Болотистой низине, на горе Мальстрём, в Железных Топях, Огненной возвышенности или у Водопадных скал.

<c=@reminder>Ресурсные узлы — это скопления руды, саженцы и растения, которые можно собирать с помощью инструментов для сбора ресурсов. Узлы можно найти, исследуя мир.</c>"
"Gefertigt aus 50 Phiolen Blut, 50 Phiolen dickem Blut, 250 Phiolen wirkungsvollem Blut und 100 Phiolen kraftvollem Blut.","Изготовлено из 50 фиалов крови, 50 фиалов густой крови, 250 фиалов действенной крови и 100 фиалов мощной крови."
Gefunden!,Найдено!
Gegengift,Противоядие
Geister-Jagd,Охота за призраками
Generationskonflikt,Конфликт поколений
Gezeiten-Heck,Гезитен-Хек
"Gives one standalone homestead decoration of Orrax Contained.,Даёт одно отдельное украшение жилища «Орракс заточён».
This homestead decoration cannot be crafted.","Даёт одно отдельное украшение усадьбы «Орракс заточён».
Это украшение усадьбы нельзя создать."
"Gixx, you're free to send a couple of your hungry book eaters to Janthir. If you've got anyone familiar with titan history, best send them along too. Alliance will cover their research fees.   
  
Councillor Ludo","Гикс, можешь отправить пару своих голодных пожирателей книг в Джантир. Если знаешь кого-то, кто разбирается в истории титанов, лучше отправь их тоже. Альянс покроет их исследовательские расходы. 
  
Советник Лудо"
"Gixx—I'm glad your tour of our library and archive was beneficial! It's a joy bringing more curious eyes into our halls.  
  
I prodded the ol' curator into giving me a little more information on the Foundry of Failed Creations, per your request. He was a little shy about sharing too much detail, but I have confirmed a few of your thoughts: so long as the soul flame at the pit of the foundry is still lit, new titans can still be forged. Given our visitors, Isgarren assumes that the foundry has either remained active or was recently relit. Certainly, the exterior realms are brimming with souls following the dragon cycle and Kryptis... But perhaps we'll focus on the foundry while you focus on the titans.   
  
Please let me know if you need anything else.   
  
—Lyhr","Гикс — рад, что твой визит в нашу библиотеку и архив оказался полезным! Всегда приятно видеть, как новые любопытные взгляды заглядывают в наши залы.

Я поднажал на старого куратора, чтобы он поделился со мной ещё немного информацией о Кузнице Неудачных Творений по твоей просьбе. Он немного стеснялся раскрывать слишком много деталей, но я подтвердил несколько твоих догадок: пока пламя души на дне кузницы ещё горит, можно ковать новых титанов. Учитывая наших посетителей, Исгаррен предполагает, что кузница либо оставалась активной, либо была недавно зажжена вновь. Конечно, внешние миры переполнены душами после драконьего цикла и криптисов... Но, возможно, мы сосредоточимся на кузнице, пока ты занимаешься титанами.

Пожалуйста, дай мне знать, если тебе понадобится что-то ещё.

— Лайр"
Glyzinien-Speer jetzt erhältlich!,Копьё глициний теперь доступно!
"Grants a moderate amount of karma.
<c=@Flavor>The Elon River School of Painting flourished until an ill-fated salon questioned official narratives.</c>","Даёт умеренное количество кармы.
<c=@Flavor>Школа живописи при реке Элон процветала, пока злополучный салон не поставил под сомнение официальную точку зрения.</c>"
"Grants a moderate amount of karma.,
<c=@Flavor>Considered an incredible act of faith, the blindfolded pilgrimage is rarely undertaken in these times. </c>","Даёт умеренное количество кармы.,
<c=@Flavor>Считаясь невероятным актом веры, паломничество с завязанными глазами редко предпринимается в наши дни. </c>"
"Grants a small amount of karma.
<c=@Flavor>Official portraiture is expensive and highly scrutinized, but artists skilled enough to depict Joko flatteringly are accorded great respect.</c>","Даёт небольшое количество кармы.
<c=@Flavor>Официальные портреты стоят дорого и подвергаются тщательному контролю, но художники, достаточно талантливые, чтобы выгодно изобразить Джоко, пользуются большим уважением.</c>"
"Grants a small amount of karma.
<c=@Flavor>These things never work, but that hasn't stopped people from trying.</c>","Даёт небольшое количество кармы.
<c=@Flavor>Эти штуки никогда не работают, но это не останавливает людей от попыток.</c>"
"Grants a small amount of karma.
<c=@Flavor>This collection of Joko's teachings seems of dubious value.</c>","Даёт небольшое количество кармы.
<c=@Flavor>Это собрание учений Джоко кажется сомнительной ценности.</c>"
"Grants a small amount of karma.,«Дает небольшое количество кармы.»
<c=@Flavor>These are much crunchier than the non-golden version, and decidedly less delicious.</c>","Даёт небольшое количество кармы.,«Даёт небольшое количество кармы».
<c=@Flavor>Они намного более хрустящие, чем незолотая версия, и определённо менее вкусные.</c>"
"Grants a tiny amount of Crystal Desert Mastery experience.

<c=@Flavor>Formerly traded across Elona, but banned under Palawa Joko. These are still valued by collectors, scholars, and thieves.</c>","Даёт крошечное количество опыта мастерства Пустыни Кристалла.

<c=@Flavor>Ранее продавались по всей Элоне, но были запрещены при Палаве Джоко. Они все ещё ценятся коллекционерами, учёными и ворами.</c>"
"Grants a tiny amount of karma.
<c=@Flavor>In exchange for fresh djinn artifacts, the nobles will gladly part with some barely smudged treasures.</c>","Даёт крошечное количество кармы.
<c=@Flavor>В обмен на свежие артефакты джиннов дворяне с радостью расстанутся с некоторыми едва испачканными сокровищами.</c>"
"Grants a tiny amount of karma.
<c=@Flavor>Stories of life back home, even when it's not your home, can warm the heart and restore hope when things are grim.</c>","Даёт крошечное количество кармы.
<c=@Flavor>Рассказы о жизни на родине, даже если это не ваш дом, могут согреть сердце и вернуть надежду, когда все мрачно.</c>"
"Grants a tiny amount of karma.,Дарует крошечное количество кармы.
<c=@Flavor>Ingenious construction causes this basket to provide the fishing village with a steady supply of delicious food for themselves and their raptors.</c>","Дарует крошечное количество кармы.
<c=@Flavor>Гениальная конструкция позволяет этой корзине снабжать рыбацкую деревню постоянным запасом вкусной еды для них и их ящеров.</c>"
"Grants one character level if below level 80 or one spirit shard if level 80.
Only usable in PvE and WvW.","Даёт один уровень персонажа, если ниже 80-го, или один осколок духа, если 80-й.
Используется только в PvE и WvW."
"Grants progress toward the Significant Otter achievement. If the achievement is complete, reveals a vision of Otter.
<c=@flavor>The norn may have fled these lands, but their memories remain.</c>","Даёт прогресс в достижении «Significant Otter». Если достижение завершено, открывает видение Выдры.
<c=@flavor>Норны могли покинуть эти земли, но их воспоминания остались.</c>"
"Grants swiftness when applied. Applies offensive boons upon entering combat.
+150 Power
+150 Condition Damage","Дарует быстроту при применении. Накладывает наступательные благословения при входе в бой.
+150 к силе
+150 к урону от состояний"
"Grants the following benefits for 2 hours:
• +50%% Magic Find
• +50%% Chance to Achieve Critical Success When Crafting
• +33%% Chance to Gain an Extra Gathering Strike
• Gain 10 Seconds of Swiftness after Gathering
• Summon a Black Lion Merchant If Your Inventory Is Full after Gathering (20-Minute Internal Cooldown)","Даёт следующие преимущества на 2 часа:
• +50%% поиска магии
• +50%% шанс критического успеха при крафте
• +33%% шанс дополнительного удара при сборе
• 10 секунд быстроты после сбора
• призыв торговца «Black Lion», если инвентарь полон после сбора (внутренняя перезарядка 20 мин.)"
"Grants you a bundle item that has 10 charges of red-, blue-, green-, and yellow-colored fireworks and a one-time Dragon Finale firework that grants a 50%% Magic Find boost to all nearby allies.
<c=@flavor>""Fortune favors the bold!""</c>","Даёт предмет, содержащий 10 зарядов красных, синих, зелёных и жёлтых фейерверков, а также один уникальный фейерверк «Драконий финал», который дарует всем находящимся рядом союзникам бонус к шансу выпадения магических предметов в размере 50%%.
<c=@flavor>«Удача сопутствует смелым!»</c>"
"Grants you a bundle item that has 10 charges of red-, blue-, green-, and yellow-colored fireworks and a one-time finale firework that grants a 50%% magic-find boost to all nearby allies.
<c=@flavor>""No tricks—just treats and colors that can't be beat.""</c>","Даёт предмет-связку с 10 зарядами красных, синих, зелёных и жёлтых фейерверков и одноразовым финальным фейерверком, который даёт всем союзникам поблизости 50%% к поиску магии.
<c=@flavor>«Никаких страстей — только сласти и непревзойдённые цвета».</c>"
"Greetings,

Your deeds in the Forsaken Thicket are well known. It has come to my attention that you have assembled a very remarkable set of armor, and I would like to offer my expertise to help improve it to make a truly legendary creation.

If you are interested, come talk to me in Lion's Arch.","Приветствую,

Твои деяния в Забытой Чаще широко известны. До меня дошло, что ты собрал весьма примечательный комплект брони, и я хотел бы предложить своё умение, чтобы улучшить его до поистине легендарного творения.

Если тебе это интересно, приходи ко мне в Lion's Arch."
"Greetings, 

You have my gratitude, %str1%. While our battle with the ghosts is one without end, but your performance has inspired my soldiers to keep fighting. I have no doubt you'll achieve excellence in all your endeavors. 

— Fyra Redtail","Приветствую,

Ты заслужил мою благодарность, %str1%. Пусть наша битва с призраками не имеет конца, твои дела вдохновили моих солдат сражаться дальше. Не сомневаюсь, ты достигнешь совершенства во всех своих начинаниях.

— Fyra Redtail"
"Greetings, %str1%,

I'm sending a young explorer named Campbell to investigate the strange activities at Fort Salma. I know you were at the battle that claimed the lives of so many Seraph. All my other explorers are tied up with missions or preparing to leave with the Pact. I need someone I can trust to ensure Campbell's safety. Will you return to Fort Salma and meet her there? 

Your efforts on my behalf are appreciated.

—Ela Makkay","Приветствую, %str1%,

Я отправляю юную исследовательницу по имени Кэмпбелл разузнать о странных делах в Форте Сальма. Знаю, ты был в том сражении, что унесло жизни стольких Серафимов. Все прочие мои исследователи заняты заданиями или готовятся выступить с Пактом. Мне нужен кто-то, кому я могу доверить безопасность Кэмпбелл. Вернёшься ли ты в Форт Сальма и встретишь её там?

Я признательна тебе за труды ради меня.

—Эла Маккей"
"Greetings, Traveler! Hail, Seeker of Legends!

It has been brought to my attention that you have attained the rank of Revered Antiquarian and are now ready to begin the long and difficult journey to crafting a legendary weapon! Congratulations!

When you are ready to begin on this momentous mission, come see me. I can be found by the crafting stations near Trader's Forum in Lion's Arch. I look forward to seeing you.

Yours legendarily,
Grandmaster Craftsman Hobbs","Приветствую, путник! Славься, Искатель Легенд!

До меня дошло, что ты достиг ранга Почитаемого Антиквара и теперь готов начать долгий и трудный путь к созданию легендарного оружия! Поздравляю!

Когда будешь готов приступить к этому великому делу, приходи ко мне. Меня можно найти у ремесленных станков близ Торгового Форума в Lion's Arch. Буду рад тебя видеть.

Легендарно твой,
Гроссмейстер-ремесленник Хоббс"
"Greetings, Traveler, 

Good work exploring all of Ashford. You nearly got your tail kicked, but we're confident you'll go on to do better next time. 

You've got the makings of a great explorer. 

—Tyrian Explorers Society","Приветствую, путник,

Славно ты исследовал весь Эшфорд. Тебе едва не надрали хвост, но мы уверены, что в следующий раз выйдёт лучше.

В тебе есть задатки великого исследователя.

—Общество тирийских исследователей"
"Greetings, Wayfinder,

You departed during the assault on Bava Nisos with participation remaining. Please find enclosed some of the rewards you missed. Thank you for your aid.","Приветствую, Путеводная Звезда,

Ты покинул штурм Бавы Нисос, когда участие ещё продолжалось. Прилагаю часть наград, которых ты не получил. Благодарим за помощь."
"Greetings, Wayfinder. I hope you have found some time for recuperation between your adventures.

The Astral Ward's prolonged expedition to the wilds of Janthir has resulted in a large influx of new recordkeeping for the Wizard's Vault and new reports of the unknown to investigate. As one of our foremost representatives in the area, I believe you may have the opportunity to pursue a specific tale from deep in the area.

Local stories, backed up by eyewitness accounts from recent Ward and Tyrian Alliance scouting groups, tell of an isolated forest spirit flickering in and out of existence in the outskirts of Bava Nisos. Although access to this region is novel to us, 'woodland wisp' sightings are not unusual in the greater Janthir region and similar, but the particularly erratic behavior suggests that this may be some new corruption of the local spiritual cycle.

This field operation has been filed with the records name ""Wayward Wisp."" I'd like to request your help—in return, you will be eligible to take ownership of any recovered artifacts or magics at or below the level we classify as ""locally threatening."" Please rendezvous with Field Archivist Cierle in Mistburned Barrens at your earliest opportunity.

—Vivienne","Приветствую, искатель пути. Надеюсь, между приключениями вы нашли время для передышки.

Затянувшаяся экспедиция Astral Ward в дебри Janthir обернулась большим наплывом новых записей для Сундука Волшебника и новых донесений о неведомом, которые надо расследовать. Как один из наших виднейших представителей в этих краях, вы, полагаю, можете иметь возможность разобраться в одной особой байке из глубины региона.

Местные предания, подкреплённые свидетельствами очевидцев из недавних разведгрупп Стражи и Tyrian Alliance, повествуют об уединённом лесном духе, что мерцает, появляясь и исчезая, на окраинах Bava Nisos. Хотя доступ в этот регион для нас нов, появления «лесных огоньков» не редкость в большем регионе Janthir и подобных ему, но особо беспорядочное поведение наводит на мысль, что это, возможно, некая новая порча местного духовного цикла.

Эта полевая операция занесена в записи под названием «Заблудший огонёк». Я хотела бы попросить вашей помощи — взамен вы получите право забрать себе любые извлечённые артефакты или магию уровня не выше того, что мы относим к «местно опасному». Прошу вас встретиться с полевой архивисткой Cierle в Mistburned Barrens при первой же возможности.

—Vivienne"
"Greetings, Wayfinder. I trust your time at sea hasn't treated you too poorly.  
  
The Astral Ward's expedition to Castora has resulted in a large influx of recordkeeping for the Wizard's Vault and new issues to investigate. A developing situation is beyond the means of our scouts, so I would like to recruit your capable hands to the task.  
  
Ward and Tyrian Alliance scholars believe the Castoran coral reefs are a vital part of the local arcane ecosystem, potentially cultivated by the island's original residents. However, the latest reporting suggests local Inquest experiments may be targeting this critical system.  
  
This field operation has been filed under the name ""Castoran Coral."" In return for your assistance, you will be eligible to take ownership of any recovered artifacts or magic at or below the level we classify as ""locally threatening."" Please rendezvous with Field Archivist Cierle in Shipwreck Strand at your earliest opportunity if you wish to participate.  
  
—Vivienne","Приветствия, Путеводитель. Надеюсь, ваше время в море не было слишком суровым.  
  
Экспедиция Astral Ward на Кастору привела к большому притоку записей для Хранилища Чародея и новых вопросов для расследования. Развивающаяся ситуация выходит за рамки возможностей наших разведчиков, поэтому я хотел бы привлечь ваши умелые руки к этой задаче.  
  
Учёные Дозора и Tyrian Alliance полагают, что коралловые рифы Касторы являются жизненно важной частью местной магической экосистемы, возможно, культивированной коренными жителями острова. Однако последние сообщения указывают на то, что местные эксперименты Исследовательского союза могут быть направлены против этой критической системы.  
  
Эта полевая операция зарегистрирована под именем «Касторский коралл». Взамен на вашу помощь вы сможете получить право собственности на любые найденные артефакты или магию, которые мы классифицируем как «представляющие локальную угрозу» или ниже. Пожалуйста, встретьтесь с полевым архивариусом Сирль на Берегу Кораблекрушений при первой возможности, если вы хотите участвовать.  
  
— Вивьен"
