english,translate
This circuit supplies partial power to the energy field. Should be easy to short out.,Эта цепь частично питает энергетическое поле. Должно быть легко закоротить.
This circuit supplies power to the field.,Эта цепь подает питание на поле.
"This city and we Exalted were created to protect the whole of Glint's legacy, including the egg.","Этот город и мы, Exalted, были созданы для защиты всего наследия Glint, включая яйцо."
"This city has friends, you dummies! You can't have it.","У этого города есть друзья, бестолочи! Вам его не получить."
"This city is ours, and we shall raise Zhaitan's banner.","Этот город наш, и мы поднимем знамя Zhaitan."
"This city may fall someday, but it won't be this day!","Этот город может пасть когда-нибудь, но не сегодня!"
This city will crumble.,
This city's come a long way. I'm not about to let some angry punk mess it up.,Этот город сильно изменился. Я не позволю какому-то злобному панку всё испортить.
This cleansing's not over. Brimstone's dedication to his duty will bring him back. The least I can do is honor his commitment by attending the summit.,"Это очищение еще не закончено. Преданность Brimstone своему долгу вернет его обратно. Меньшее, что я могу сделать — это почтить его обязательства, посетив саммит."
This clue doesn't seem relevant.,
This clue matches what the witness described.,
"This cold weather makes my fur frizzy. That's ok, though: it just makes me look bigger and more impressive.",От этой холодной погоды моя шерсть пушится. Но это ничего: так я выгляжу крупнее и внушительнее.
"This column once decorated a stairway into Ascalon City. Over the centuries, many have looked out at the changing landscape and wondered what it must have been like back then.",
This communications device appears to be tracking some sort of signal to the north. Its controls are locked.,"Это устройство связи, похоже, отслеживает какой-то сигнал на севере. Его элементы управления заблокированы."
"This console appears to have been unlocked, presumably by whatever Mai did to bypass the reactor facility's internal security measures.",
This console contains an experimental interface that allows the user to take remote control over their jade bot while in this facility.,"Эта консоль содержит экспериментальный интерфейс, который позволяет пользователю дистанционно управлять своим нефритовым ботом, находясь на этом объекте."
"This console is worn and dusty, but functional.","Эта консоль потерта и запылена, но работает."
This console provides an experimental interface that allows the user to take remote control over their jade bot while in this facility.,"Эта консоль предоставляет экспериментальный интерфейс, позволяющий пользователю взять удалённый контроль над своим нефритовым ботом, находясь на этом объекте."
"This console provides an experimental interface to take remote control of your jade bot, allowing you to pilot it independently. Do you wish to activate this feature?","Эта консоль предоставляет экспериментальный интерфейс для удалённого управления твоим нефритовым ботом, позволяя пилотировать его независимо. Желаешь активировать эту функцию?"
This container is filled with charged stones that resemble bloodstone shards. They're packed as if being readied for transport somewhere.,
This container looks damaged. Its contents press against the glass as if trying to escape.,"Этот контейнер выглядит поврежденным. Его содержимое давит на стекло, словно пытаясь выбраться."
This container looks stable. A sterilization fluid sample can be taken if the container's transfer mechanism are reinforced.,"Этот контейнер выглядит стабильным. Можно взять образец стерилизующей жидкости, если усилить механизм передачи контейнера."
This contains juicy information on the Jade Brotherhood's doings. If you had something that could record this—like a jade drone—it might come in useful.,"Здесь содержатся сочные подробности о делах Jade Brotherhood. Если бы у тебя было что-то для записи — например, нефритовый дрон — это могло бы пригодиться."
This control panel appears to respond to the Experimental Synergetics Device.,
This conversation is over.,Этот разговор окончен.
This cooked meat should go to Cook Nhatepi,Это приготовленное мясо нужно отнести Cook Nhatepi
This core's a beauty! Keep them coming.,Это ядро — просто прелесть! Продолжай в том же духе.
"This corpse is anything but fresh, yet it gives off very little odor. Like it's been preserved.",
This corrupted spawn of Zhaitan would sadden Melandru. Let me uncover the bloodstone shard.,
This could be big. Wonder how the Vigil handles itself in a real war.,"Это может быть нечто серьезное. Интересно, как Vigil проявит себя в настоящей войне."
"This could be fun. I mean, the part after we're done here. We beat Scarlet, but do we have to stand around on display like trophies in a hunter's lodge?","Это может быть весело. Я имею в виду, после того, как мы закончим здесь. Мы победили Scarlet, но обязательно ли нам стоять здесь, как трофеи в охотничьем домике?"
This could be hot lava.,Это могла быть раскаленная лава.
"This could be it! Buy me some time, Wayfinder.","Это может быть оно! Выиграй мне немного времени, Проводник."
This could be my last chance to see her in action while still young and cute enough that she won't kill me outright.,
This could change the tide! Let's get everyone back together.,Это может переломить ход событий! Давайте соберем всех вместе.
"This could have been much worse if you hadn't figured out that her target was Lion's Arch. Between seeing the probe change and sorting through Scarlet's trash, you saved lives.","Всё могло быть гораздо хуже, если бы ты не догадался, что её цель — Львиная Твердыня. Благодаря тому, что ты заметил изменение зонда и перерыл мусор Scarlet, ты спас жизни."
"This couldn't have happened without our warband's involvement. Thank YOU, Legionnaire.",
This court is now adjourned!,Суд объявляется закрытым!
This crate contains a few makeshift weapons for arming villagers against local threats. There's room for many more.,В этом ящике несколько самодельных видов оружия для защиты жителей от местных угроз. Там есть место для гораздо большего.
"This crate contains a mix of unusual artifacts, relics, totems, and fetishes. There's nothing, however, to connect any of them to Turai Ossa.",
This crate contains several strange toys like the Ringmaster was holding. These must be the grizwhirls.,"В этом ящике лежат несколько странных игрушек, похожих на те, что держал Ringmaster. Должно быть, это и есть гризвирлы."
This crate is filled with all sorts of bits and bobs. What should you do?,
"This crate's lid is dislodged, despite a clearly labeled warning to not tamper with it. An artifact is visible inside, though its purpose is unclear.",
This creature can only be meant to finish us off.,"Это существо может быть призвано только для того, чтобы добить нас."
This creature defies Mordremoth! Attack!,Это существо бросает вызов Mordremoth! В атаку!
This creature is closer to my borders than yours. And Stoic Alder's kodan are even closer. Harming our people is the risk.,"Это существо ближе к моим границам, чем к вашим. А kodan из Stoic Alder еще ближе. Риск в том, что пострадают наши люди."
This creature is perfect!,
"This creature needs our guidance to return to its shelter of deeper waters. Will you help, unsheltered one?","Этому существу нужно наше наставление, чтобы вернуться в свое убежище в глубоких водах. Поможешь ли ты, бездомный?"
This creature will make a fine pet.,Это существо станет отличным питомцем.
This creature's no alpha. Give it a lesson!,Это существо — не вожак. Проучи его!
This crude shrine appears to be dedicated to the Elder Dragon Jormag. A recently deceased norn is splayed across the altar.,"Этот грубый алтарь, по-видимому, посвящен Старшему Дракону Jormag. Недавно погибший норн распростерт на алтаре."
This crystal shard shimmers with an inner light. There is something inside.,
"This cub gave me a chance, and I'm making the most of it. I'm not a slave anymore.","Этот щенок дал мне шанс, и я использую его по максимуму. Я больше не раб."
"This cuisine is to die for! Another serving, if you would.","Эта кухня просто божественна! Еще порцию, если можно."
"This curious device looks like nothing you've seen before, but it appears to have some role in food preparation, judging from the inside being splattered with some kind of pungent sauce.",
This dagger is driven through the forehead of a Purist mask. Flecks of dried blood are visible along the razor-sharp blade and sturdy hilt. There seems to be no love lost between Mai Trin and the Purists.,
"This dagger, forcefully driven into the table, looks to be of dwarven origin. The smithwork is exquisite, though the blade is driven so deep it would take immense effort to extract it from the table.","Этот кинжал, с силой вонзенный в стол, похоже, дворфийского происхождения. Работа мастера изысканна, хотя лезвие вогнано так глубоко, что потребовались бы огромные усилия, чтобы извлечь его из стола."
This damage was done long before the Inquest arrived.,Этот ущерб был нанесен задолго до прибытия Inquest.
This darkness is the result of an experiment gone horribly wrong.,Эта тьма — результат ужасно неудачного эксперимента.
This datapad must have been left here by Mechanist Ninn.,
"This day belongs to us! My sword is bloodier, but my mind is lighter.","Этот день наш! Мой меч в крови, но на душе стало легче."
"This day can't get any crazier, so I might as well tackle the inventor in his toy shop.","Этот день уже не может стать безумнее, так что я, пожалуй, разберусь с изобретателем в его магазине игрушек."
"This day is mine, this lair is mine. You dare to challenge me? Minions! Freeze them out!",
This day is ours.,Этот день наш.
This day just keeps getting worse.,Этот день становится только хуже.
This deal just keeps getting better and better.,Эта сделка становится все лучше и лучше.
This debacle can still be rectified. Concentrate on recovering the zalisco.,Эту неудачу еще можно исправить. Сосредоточься на возвращении zalisco.
"This decadent norn smells of intoxication, comrades! Kill him.","Этот декадентский норн пахнет опьянением, товарищи! Убейте его."
This defector supply cache looks to have been dug up and its contents scavenged by rodents.,"Похоже, этот тайник с припасами перебежчиков был раскопан, а содержимое растащили грызуны."
This deftly killed bird appears to have been left here for you.,
This den has been disturbed by ettins.,
This den is disheveled and clearly abandoned.,
This den is quite small. It looks like it was abandoned before it was completed.,
This den was abandoned shortly after it was made.,
"This dense tome contains detailed instructions for using the seer forge. It is divided into three main sections, each representing a step in the forging process.","Этот плотный фолиант содержит подробные инструкции по использованию кузницы провидцев. Он разделен на три основных раздела, каждый из которых представляет собой шаг в процессе ковки."
"This desert is as cruel as Joko himself, but I've learned to survive from the nomads.","Эта пустыня так же жестока, как и сам Joko, но я научилась выживать у кочевников."
"This design of yours. You want to take a beating, but not dish it out?","Эта твоя конструкция. Ты хочешь, чтобы она выдерживала удары, но не наносила их в ответ?"
This destroyer egg has been meticulously placed in a delicate stand on the desk. It radiates intense heat from within but does not move or stir.,
This detail stinks.,Этот наряд воняет.
"This device appears to give off some sort of arcane energy and is warm to the touch. Perhaps it served as some kind of a heating unit, but whatever energy that was inside has dwindled...",
"This device does not look like a power generator. It does, however, have an activation switch.",Это устройство не похоже на генератор энергии. Однако у него есть переключатель активации.
"This device is the key to my success. If it fails, I fail. And all those weapons will be back too.","Это устройство — ключ к моему успеху. Если оно сломается, я провалюсь. И всё это оружие вернется."
"This device resembles the other Aetherblade audio logs you've seen, but this one appears to be unused. A piece of paper sits beside the device, etched with several scratched-out lines of text.",
"This device sits on the shelf, facing Mai Trin's bed, but despite many attempts to understand its intent or purpose, it remains an elusive ""Odd Device.""",
"This device was built by Mad Mardine. It's designed to launch cattle, and looks large enough to fit a person inside. It also has a warning label.","Это устройство было построено Безумной Мардин. Оно предназначено для запуска крупного рогатого скота и выглядит достаточно большим, чтобы вместить человека. На нём также есть предупреждающая наклейка."
"This device whirs with some sort of internal motion, suggesting a successful energy transfer. On closer inspection, however, it smells oddly of toasted bread.",
"This device would pull on a person's extremities, causing immense pain and eventual dislocation but not death.",
"This dialogue option increases dignity, but uses the end icon instead. When you're ready to help put my friend to rest again, I'll be ready for you.","Этот вариант диалога повышает достоинство, но использует иконку завершения. Когда будешь готов помочь моему другу снова обрести покой, я буду ждать."
This dirt's been disturbed.,
This dirty jar obviously belongs to Veska Bladesinger.,Этот грязный кувшин явно принадлежит Veska Bladesinger.
This discarded flamethrower appear to be functional.,"Этот выброшенный огнемет, кажется, исправен."
This disgraceful state of disrepair sickens me.,Это позорное состояние упадка вызывает у меня тошноту.
"This distinctly shaped monument is weathered and worn, making the glyphs engraved into its surface mostly unreadable. Using the Heart, you can make out the words ""heroic"" and ""sacrifice.""","Этот памятник необычной формы выветрился и обветшал, из-за чего высеченные на его поверхности глифы почти нечитаемы. Используя Сердце, можно разобрать слова «героический» и «жертва»."
This doesn't appear to be useful to open the gate.,"Похоже, это не поможет открыть ворота."
This doesn't feel like a safe place to take a break.,Это место не кажется безопасным для отдыха.
This doesn't look good.,Это не к добру.
This doesn't look good. Destroy that thing!,Это не к добру. Уничтожьте эту штуку!
This doesn't look like the forward patrol.,
This doesn't make sense.,Это не имеет смысла.
This doesn't make sense. I need to talk to Caisson.,Это не имеет смысла. Мне нужно поговорить с Caisson.
"This dolyak is sick or something. It needs to rest, but we're not safe here.","Этот дольяк болен или что-то в этом роде. Ему нужно отдохнуть, но здесь нам небезопасно."
This door doesn't budge. That's not the right password.,
"This door has an alphabetical lock, with five letter-sliders. What would Minister Caudecus use as a password?",На этой двери алфавитный замок с пятью ползунками для букв. Какой пароль мог использовать Minister Caudecus?
This door is locked! You're lucky I'm here. I picked locks on plenty of these dredge mechanisms back in my mining days.,"Эта дверь заперта! Тебе повезло, что я здесь. Я вскрыл немало таких механизмов dredge в свои шахтерские дни."
This door leads back into the main hall of Arborstone.,Эта дверь ведет обратно в главный зал Arborstone.
This door leads back out into the Echovald Wilds.,Эта дверь ведет обратно в Echovald Wilds.
This door leads into the Command Quarters.,Эта дверь ведет в командный отсек.
This door leads to the Astral Ward's Beacon Command Center.,Эта дверь ведет в центр управления маяком Astral Ward.
This door leads to the Vigil mess hall.,
This door leads to the Vigil strategic planning room.,
"This door seems to lead deeper into the depths of the Echovald Wilds. It bolts from the inside, so you think that once you leave, you can't come back this way.","Эта дверь, кажется, ведет глубже в недра Echovald Wilds. Она запирается изнутри, так что ты думаешь, что как только выйдешь, не сможешь вернуться этим путем."
This door will be a challenge. Keep the enemy at bay while I figure out how to open it.,"Эта дверь станет испытанием. Сдерживай врагов, пока я пытаюсь понять, как её открыть."
This door's on a closed circuit. Can't reroute it. But its power core's sitting right up there.,"Эта дверь в замкнутой цепи. Перенаправить её нельзя. Но её энергетическое ядро прямо там, наверху."
"This dragon minion is a sight to behold, but don't get distracted, or you'll lose the fight. Beware the Eye of Zhaitan!",
"This dredge is dead. It's difficult to tell, however, whether he died when he fell from the ledge above or whether the strange burns all over his body did the job.",
"This effigy represents that which we seek to purge. Imbue your weapons with the sacred flame, then strike the effigy!","Это чучело олицетворяет то, что мы стремимся очистить. Напитайте своё оружие священным пламенем, а затем ударьте по чучелу!"
"This effort was difficult, but it proved fruitful. Thanks to you, my friends, we now have an Eye to study.","Это усилие было трудным, но плодотворным. Благодаря вам, друзья мои, теперь у нас есть Eye для изучения."
This egg appears to have been jostled from its hiding place in the reeds. It is clearly guarded and should not be tampered with.,
This egg appears to have been jostled from its hiding place in the reeds. It looks to have been abandoned.,
"This elegant grandfather clock is old, but not old enough to be from the time of Turai Ossa.",
This enchanted armor will help us defend Tarir against the Mordrem.,Эта зачарованная броня поможет нам защитить Тарир от мордремов.
This enchanted armor will help us defend Tarir.,Эта зачарованная броня поможет нам защитить Tarir.
This encounter proved that we don't know enough about our enemies. Studying this Eye will address that.,"Эта встреча доказала, что мы недостаточно знаем о наших врагах. Изучение этого Eye поможет это исправить."
"This endless wasteland is starting to get to me. Half the time I can't sleep, the other half...I don't want to wake up.","Эта бесконечная пустошь начинает на меня давить. Половину времени я не могу уснуть, а другую половину... я не хочу просыпаться."
This ends now!,С этим покончено!
This energy barrier hums with a harmonic resonance that vibrates the roots of your teeth. It feels familiar yet also unlike anything you've encountered before.,"Этот энергетический барьер гудит с гармоническим резонансом, который вибрирует в корнях ваших зубов. Он кажется знакомым, но в то же время не похожим ни на что, с чем вы сталкивались раньше."
This energy core is going to cause more harm than good. We're better off ditching it in the jungle.,"Это энергетическое ядро принесет больше вреда, чем пользы. Лучше нам бросить его в джунглях."
"This energy is like a wave, crashing into me.",
"This energy, it reminds me of the Zephyrite crystals, but it's stronger.","Эта энергия напоминает мне кристаллы зефиритов, но она сильнее."
This entire place is about to blow. And it won't stop there. The city's whole dragonjade network will overflow with excess magic.,Все это место сейчас взлетит на воздух. И на этом все не закончится. Вся городская сеть драконьего нефрита переполнится избыточной магией.
This entrance seems to be secured with a mystic lock.,
This envy of your older siblings ill becomes you. You'd do well to find a way past it.,Эта зависть к старшим братьям и сестрам тебе не к лицу. Тебе стоит найти способ преодолеть ее.
"This ephemeral mote contains the essence of your experience within the dream vision. If you aided a friend in completing their goal, you can use it to finish your own quest and restore Caladbolg.",
"This ephemeral mote contains the essence of your experience within the dream vision. If you aided a friend in completing their goal, you can use this to progress your own quest.",
"This ephemeral mote reflects the possibilities of your adventures, and it can help you progress your quest with Mechanist Ninn while in a friend's home.",
"This ephemeral mote reflects the progress of your adventures, and it can aid you in progressing your quest to restore Caladbolg while in a friend's home.",
This equipment has been poorly fixed. Undoing that specific fix would break this item without drawing too much suspicion in your direction.,"Это оборудование было плохо отремонтировано. Если отменить этот конкретный ремонт, предмет сломается, не вызывая при этом лишних подозрений в ваш адрес."
"This event is unprecedented. Never in my life did I expect this to happen, much less be a part of it. I have to document everything!","Это беспрецедентное событие. Никогда в жизни не ожидал, что такое случится, а уж тем более — что стану его частью. Я должен всё задокументировать!"
This exercise tests your ferocity. Use a taunt on the practice dummy. Go! (whistle),Это упражнение проверяет твою свирепость. Используй насмешку на тренировочном манекене. Вперед! (свист)
This explains how Balthazar's able to maintain armor and troop levels this far south.,"Это объясняет, как Balthazar удается поддерживать уровень доспехов и войск так далеко на юге."
This explains my urge to travel! Thank you.,Это объясняет мою тягу к путешествиям! Благодарю.
"This facility backs up on a mountain range, yes? What if I were to set charges to bring those mountains down on Kralkatorrik?","Этот объект примыкает к горному хребту, верно? Что, если я заложу заряды, чтобы обрушить эти горы на Kralkatorrik?"
This facility's under lockdown. I'll have to ask you to... What's she doing here?,Объект на карантине. Мне придётся попросить вас... Что она здесь делает?
This factory—and Balthazar's hounds—are under my protection. Get out or die.,Этот завод — и гончие Balthazar — под моей защитой. Убирайтесь или умрите.
"This failed every other time, so what are we going to do differently to make it work?","В прошлый раз это не сработало, так что мы сделаем иначе, чтобы добиться успеха?"
This fallen Mordrem appears to be wired to some kind of device.,"Этот павший Mordrem, похоже, подключен к какому-то устройству."
This feels familiar...,Это чувство мне знакомо...
This feels like we've taken a step back in time.,"Такое чувство, будто мы сделали шаг назад во времени."
This festival is glorious!,Этот фестиваль великолепен!
"This fiery, skritt-loving feline mews hungrily.",
"This fight is about the soul of our people. Remember that, and get ready to move out.",Эта битва за души нашего народа. Помните об этом и готовьтесь к выходу.
"This fire, it's not hot. Could it be dangerous?","Этот огонь... он не горячий. Может, он опасен?"
"This fishing rod is made of sturdy wood, but it is missing its line and lure. It appears Mai was a capable fisherwoman as the handle is worn from use.",
This flaming hole in the wall says otherwise.,
This fletcher's bench is set up with tools for making arrows. All it needs are the right components.,На этом верстаке лучника есть инструменты для изготовления стрел. Нужны только правильные компоненты.
"This flier is torn and waterlogged, featuring a drawing of a forlorn quaggan sitting behind bars in some unnamed prison. Below are the words ""Kookoochoo the Incarcerated.""",
"This flier is torn and weathered, featuring a drawing of a forlorn quaggan sitting alone on a stage. Below are the words ""Kookoochoo the Inconsequential.""",
"This flier is torn and weathered, featuring a drawing of a quaggan amid slogans that border on the ludicrous as confused citizens look on. Below are the words ""Kookoochoo the Incomprehensible.""",
"This flier is torn and weathered, featuring a drawing of a quaggan and his followers persecuting those defending an asura with bandaged fingers. Below are the words ""Kookoochoo the Intolerant.""",
"This flier is torn and weathered, featuring a drawing of a quaggan attempting to call attention to his injured arm to garner sympathy. Below are the words ""Kookoochoo the Invalid.""",
"This flier is torn and weathered, featuring a drawing of a quaggan beset upon by belligerent supporters and angrily biting an asura's fingers. Below are the words ""Kookoochoo the Intemperate.""",
"This flier is torn and weathered, featuring a drawing of a quaggan clumsily firing arrows at a target with a bow. Below are the words ""Kookoochoo the Inaccurate.""",
"This flier is torn and weathered, featuring a drawing of a quaggan engulfed in flames while the audience looks on and cheers. Below are the words ""Kookoochoo the Infernal.""",
"This flier is torn and weathered, featuring a drawing of a quaggan foaming at the mouth and attacking his one-time followers. Below are the words ""Kookoochoo the Insane.""",
"This flier is torn and weathered, featuring a drawing of a quaggan giving a half-hearted wink and nod to the viewer. Below are the words ""Kookoochoo the Insecure.""",
"This flier is torn and weathered, featuring a drawing of a quaggan looking despondent as he hides under a stage. Below are the words ""Kookoochoo the Insubstantial.""",
"This flier is torn and weathered, featuring a drawing of a quaggan looking on as a group of followers intimidate a vocal critic of his. Below are the words ""Kookoochoo the Indisputable.""",
"This flier is torn and weathered, featuring a drawing of a quaggan on stage with a close-knit group of followers hanging on his every word. Below are the words ""Kookoochoo the Infallible.""",
"This flier is torn and weathered, featuring a drawing of a quaggan proselytizing while two groups in his congregation bicker. Below are the words ""Kookoochoo the Incongruous.""",
"This flier is torn and weathered, featuring a drawing of a quaggan rolling in a large pile of dead fish to the delight of a boisterous crowd. Below are the words ""Kookoochoo the Inane.""",
"This flier is torn and weathered, featuring a drawing of a quaggan speaking intently on a soapbox adorned with politically-charged posters. Below are the words ""Kookoochoo the Iniquitous.""",
"This flier is torn and weathered, featuring a drawing of a quaggan speaking to a noticeably confused group of bystanders. Below are the words ""Kookoochoo the Inexplicable.""",
"This flier is torn and weathered, featuring a drawing of a quaggan standing before a robed magistrate as three of his former followers testify. Below are the words ""Kookoochoo the Indicted.""",
"This flier is torn and weathered, featuring a drawing of a quaggan surrounded by two groups that are carrying signs supporting opposing ideas. Below are the words ""Kookoochoo the Indubitable.""",
"This flier is torn and weathered, featuring a drawing of a quaggan that appears glassy-eyed and confused while a bemused crowd looks on. Below are the words ""Kookoochoo the Incoherent.""",
"This flier is torn and weathered, featuring a drawing of a quaggan that's puffed up and enraged upon a stage as fearful passersby look on. Below are the words ""Kookoochoo the Infuriated.""",
"This flier is torn and weathered, featuring a drawing of a quaggan that's speaking to an audience where most of them have turned away. Below are the words ""Kookoochoo the Inscrutable.""",
"This flier is torn and weathered, featuring a drawing of a quaggan torn between the attentions of two distinct groups, each carrying signs. Below are the words ""Kookoochoo the Incontrovertible.""",
"This flier is torn and weathered, featuring a drawing of a quaggan whose actions are obscured by a large black box. Below are the words ""Kookoochoo the Inappropriate.""",
"This flier is torn and weathered, featuring a drawing of a quaggan with a bottle in hand telling off color jokes and insulting audience members. Below are the words ""Kookoochoo the Indiscreet.""",
"This flier is torn and weathered, featuring a drawing of a quaggan with a wispy, pathetic puff of smoke issuing form it's mouth. Below are the words ""Kookoochoo the Incombustible.""",
"This flier is torn and weathered, featuring a drawing of a quaggan with iron chains about his wrists and ankles being escorted away by Lionguard. Below are the words ""Kookoochoo the Incriminated.""",
"This flier is torn and weathered, featuring a drawing of a sad quaggan with a bow in one hand and a white bandage around its arm. Below are the words ""Kookoochoo the Infirmed.""",
This flight is for all the people who helped get me feathers!,"Этот полет для всех, кто помог мне собрать перья!"
"This flyer is torn and weathered, featuring a drawing of a quaggan standing proudly above a dozen broken and defeated foes, below the words ""Koocoochoo the IndomitableKookoochoo.""",
"This flyerflier is torn and weathered, featuring a drawing of a quaggan seemingly spewing vitriol to a shocked audience. Below are the words ""Kookoochoo the Invidious.""",
This fog... The magic is trying to obfuscate our senses by manipulating the atmosphere around us. It's a very complicated spell.,"Этот туман... Магия пытается запутать наши чувства, манипулируя атмосферой вокруг. Это очень сложное заклинание."
"This folded parchment bears handwritten lines. They say: ""An almost king fathered a ghost. Hoofbeats drum at a trading post. Once a year upon an open stage, an eager kid comes of age.""",На этом сложенном пергаменте написаны строки от руки. В них говорится: «Почти король породил призрака. Топот копыт гремит на торговом посту. Раз в год на открытой сцене юный отрок взрослеет».
This foliaged monstrosity knows the way. Protect my work!,Это лиственное чудовище знает путь. Защищайте мою работу!
This food needs to be replaced.,Эту еду нужно заменить.
"This food tray contains a loaf of seeded bread and a triangle of very pungent cheese. It's been sitting out for some time, and the food is lightly covered with mold.",
This forest is dangerous. Watch your step. There's more than Nightmare Court to worry about beyond here.,
"This forge burns brightly with an arcane fire, ready for the crafting of mystical recipes from unique ingredients.","Эта кузница ярко пылает магическим огнем, готовая к созданию мистических рецептов из уникальных ингредиентов."
"This fortress is huge. I've never seen it up close before. Maybe... nah, who am I kidding. The Risen are ready for this place!","Эта крепость огромна. Я никогда не видел ее вблизи. Может быть... нет, кого я обманываю. Risen готовы к этому месту!"
This foundation stone is dedicated to the Key of Ahdashim and all djinn far and wide who call this city home.,
This fountain can be activated by repairing the nearby junction box.,"Этот фонтан можно активировать, починив распределительную коробку неподалеку."
"This fountain radiates positive energy, but despite its grand presence, something seems to be missing.",
"This fractal should represent a real place, but it's not quite right. Incomplete...or half—remembered...",
This fractal was created to study what would happen if ley-line energy overflowed without containment.,"Этот фрактал был создан для изучения того, что произойдет, если энергия линий лей выйдет из-под контроля без сдерживания."
"This fractal was made to see what would have happened if we lost to the Stone Summit. An awful outcome, I assure you.",
This frog stew? Auld's favorite. Just missing the frogs. Too bad I can't step away from my pot to grab 'em myself.,"Это лягушачье рагу? Любимое блюдо Auld. Не хватает только лягушек. Жаль, что я не могу отойти от котла, чтобы поймать их самому."
This from someone who has a dragon in his family tree.,"Это говорит тот, у кого в родословной есть дракон."
"This function is currently disabled, as it appears that a solution of caustic liquid is required for this operation.","Эта функция в настоящее время отключена, так как для этой операции требуется раствор едкого вещества."
This furnace is the epitome of dredge craftwork and innovation.,
"This gadget cannot be repaired, but it can be upgraded to reduce damage taken.",
This garden is mine. Protect it.,Этот сад мой. Защищай его.
"This gate is closed to you, and you'll never get past me.","Эти ворота закрыты для тебя, и тебе никогда не пройти мимо меня."
This gate is secured. Something nearby must control it.,
"This gate should hold you all in. I'm sorry it came to this. Good-bye, ""Hero."" When you meet her, tell your sister I said hello.","Эти ворота должны удержать вас всех. Мне жаль, что до этого дошло. Прощай, «Герой». Когда встретишь её, передавай привет своей сестре."
This gate will remain closed.,Эти ворота останутся закрытыми.
"This ghostfire burns too well, if you ask me. We'd better get out while we still can.","Этот призрачный огонь горит слишком хорошо, если спросите меня. Нам лучше убраться, пока мы еще можем."
This gives me a bad feeling.,У меня от этого дурное предчувствие.
"This gives us all the pull we need with Ikniu's people. You did great, <character name>. Congratulations.",
This glacial ice is clear and pure.,
This glass is the size of a thimble! Is this a joke?,Этот стакан размером с наперсток! Это шутка такая?
"This goes well beyond tampering with beacons. Heitor used a powerful ritual, perhaps with Eparch's assistance.","Это выходит далеко за рамки вмешательства в работу маяков. Heitor использовал мощный ритуал, возможно, при содействии Eparch."
This gold should ensure that you stay thoroughly moistened.,
"This golden goblet looks to be a few years old, and it is unremarkable save for an engraving on the inside which reads:",
"This golem healed the wounded. He stormed Scarlet's platforms with us, and without weapons.","Этот голем лечил раненых. Он штурмовал платформы Scarlet вместе с нами, причем без оружия."
This golem overloaded from the excess ley-line energy that's been here lately. A full recharge would probably fix it.,"Этот голем перегрузился из-за избытка энергии лей-линий, которая здесь в последнее время. Полная перезарядка, вероятно, исправит это."
"This golem sits still and silent. Zojja's lab assistants watch warily out of the corner of their eyes, but do nothing.",
"This graveyard's long been abandoned, but the graves are still packed with valuables. I've got some hidden if you'd like to see them.","Это кладбище давно заброшено, но в могилах всё ещё полно ценностей. У меня есть кое-что припрятанное, если хочешь взглянуть."
This great and ancient tree now stands in the shadow of the Nightmare Court.,Это великое и древнее дерево теперь стоит в тени Двора Кошмара.
This green goo looks promising.,Эта зеленая жижа выглядит многообещающе.
"This grenade set not only packs a punch, it can also signal some serious air support.","Этот набор гранат не только мощный, он также может вызвать серьезную поддержку с воздуха."
This grief is consuming you. Know that I'm at peace. Enjoy life. Remember me. But move on. Find happiness. I love you.,
"This grotto makes a defensible command post. Only two ways in - this passage, and the seaway.",Этот грот — отличный оборонительный командный пункт. Сюда ведут только два пути: этот проход и морской путь.
"This grove teems with life, to the point that it seems to suffuse the very air. You are struck by a feeling of nostalgia.",
"This grub seems pretty resilient, but maybe fire would do the trick.",
This guy's a few anodizing terminals short of a coating array. I say we feed him to Shrieksy.,Этому парню не хватает пары анодирующих терминалов до полного комплекта. Я предлагаю скормить его Shrieksy.
"This guy's not very bright. If at first you don't succeed, bomb, bomb again.","Этот парень не очень умён. Если с первого раза не получилось — бомби, бомби снова."
This hammer was hurriedly hidden. The handle is worn and well-loved from long use.,Этот молот был поспешно спрятан. Рукоять потертая и любимая от долгого использования.
This hand-drawn image is more symbolic than literal. It shows the world as a machine with various moving parts. The Pale Tree sits at its heart.,"Это изображение, нарисованное от руки, скорее символично, чем буквально. Оно показывает мир как механизм с множеством движущихся частей. В самом центре — Pale Tree."
"This hand-drawn map is marked with copious notes and diagrams, showing the White Mantle's journeys across Janthir and finally into Bava Nisos.","Эта нарисованная от руки карта испещрена множеством заметок и диаграмм, показывающих путь Белой Мантии через Janthir и, наконец, в Bava Nisos."
"This handwritten notebook bears the stamp of Omadd, Scarlet's last mentor.","Этот рукописный блокнот носит печать Omadd, последнего наставника Scarlet."
"This happens frequently, I take it.","Полагаю, это происходит часто."
This has all gone to crud. Scarlet's gonna have my noggin for screwing up.,
"This has been a day... Did you find that blindfold, Commander?","Ну и денёк... Ты нашел ту повязку на глаза, Коммандир?"
"This has been a textbook operation so far. It's your call, Commander, but I suggest we survey the battlefield and make sure the mortars didn't miss anybody.","Пока что это была операция по учебнику. Решать тебе, Коммандир, но я предлагаю осмотреть поле боя и убедиться, что минометы никого не пропустили."
This has been a total waste of time...,Это была пустая трата времени...
This has been damaged by Dominion forces. Use War Supplies to repair it.,
